imsi,start,end,startPlot,endPlot,startlatitude,startlongitude,endlatitude,endlongitude,type
460000095083499334,1538553014496,1538553274213,500,501,123.4500885,41.74700928,123.43533329999998,41.7365303,4.0
460000095083499334,1538553274213,1538554063116,501,502,123.43533329999998,41.7365303,123.42346189999999,41.77199936,4.0
460000095083499334,1538554063116,1538554180619,502,172,123.42346189999999,41.77199936,123.4153519,41.7809906,4.0
460000095083499334,1538554180619,1538554482939,172,14,123.4153519,41.7809906,123.40036770000002,41.79272079,4.0
460000095083499334,1538554482939,1538554949392,14,351,123.40036770000002,41.79272079,123.386528,41.80400848,4.0
460000095083499334,1538554949392,1538555416138,351,503,123.386528,41.80400848,123.36467739999999,41.8122406,4.0
460000095083499334,1538555416138,1538555738228,503,531,123.36467739999999,41.8122406,123.3805008,41.82862854,4.0
460000095083499334,1538555738228,1538556067349,531,61,123.3805008,41.82862854,123.39913940000001,41.82085037,4.0
460000095083499334,1538556067349,1538556214403,61,5,123.39913940000001,41.82085037,123.41217040000001,41.8152504,4.0
460000095083499334,1538556214403,1538557266769,5,504,123.41217040000001,41.8152504,123.44027709999999,41.7974205,4.0
460000095083499334,1538556975167,1538558630337,518,524,123.44979099999999,41.80157852,123.49038700000001,41.820961,4.0
460000095083499334,1538558630337,1538558783353,524,519,123.49038700000001,41.820961,123.4834518,41.81864166,4.0
460000095083499334,1538558783353,1538558848723,519,506,123.4834518,41.81864166,123.4723511,41.81412125,4.0
460000095083499334,1538558848723,1538559185420,506,505,123.4723511,41.81412125,123.46842190000001,41.80614853,4.0
460000095083499334,1538559185420,1538559832776,505,520,123.46842190000001,41.80614853,123.46852109999999,41.82378006,4.0
460000095083499334,1538559832776,1538562707998,520,507,123.46852109999999,41.82378006,123.4117813,41.72259903,4.0
460000095083499334,1538561513456,1538561978172,555,117,123.4146423,41.71826172,123.3872604,41.68149948,4.0
460000095083499334,1538561978172,1538562830703,117,120,123.3872604,41.68149948,123.4054337,41.73435974,4.0
460000095083499334,1538562830703,1538563733237,120,525,123.4054337,41.73435974,123.42845919999999,41.73984146,4.0
460000095083499334,1538563524226,1538564238457,537,521,123.4448166,41.74306107,123.4367371,41.78224945,4.0
460000095083499334,1538564238457,1538564801061,521,458,123.4367371,41.78224945,123.4489136,41.80635071,4.0
460000095083499334,1538564801061,1538565069646,458,509,123.4489136,41.80635071,123.45327759999998,41.81713104,4.0
460000095083499334,1538565069646,1538566197295,509,527,123.45327759999998,41.81713104,123.39685060000001,41.809619899999994,4.0
460000095083499334,1538566197295,1538566488493,527,528,123.39685060000001,41.809619899999994,123.34365079999999,41.82538986,4.0
460000095083499334,1538566449414,1538566682325,528,553,123.34365079999999,41.82538986,123.3321991,41.81190109,4.0
460000095083499334,1538566682325,1538566990249,553,556,123.3321991,41.81190109,123.34375759999999,41.808788299999996,4.0
460000095083499334,1538566865038,1538567904449,511,533,123.3525925,41.81206131,123.37641140000001,41.79084015,4.0
460000095083499334,1538567904449,1538568319653,533,276,123.37641140000001,41.79084015,123.3942108,41.77685928,4.0
460000095083499334,1538568356021,1538568707940,276,540,123.3942108,41.77685928,123.39539340000002,41.74097061,4.0
460000095083499334,1538568707940,1538568829564,540,120,123.39539340000002,41.74097061,123.4054337,41.73435974,4.0
460000095083499334,1538568829564,1538570131861,120,541,123.4054337,41.73435974,123.40897369999999,41.76647949,4.0
460000095083499334,1538570131861,1538570230473,541,536,123.40897369999999,41.76647949,123.41152949999999,41.76802826,3.0
460000095083499334,1538570230473,1538570541463,536,512,123.41152949999999,41.76802826,123.42888640000001,41.77196121,3.0
460000095083499334,1538570541463,1538570590190,512,535,123.42888640000001,41.77196121,123.4357605,41.77159119,3.0
460000095083499334,1538570590190,1538571083809,535,557,123.4357605,41.77159119,123.4472733,41.78739929,4.0
460000095083499334,1538571083809,1538571737560,557,546,123.4472733,41.78739929,123.45690159999998,41.82500839,4.0
460000095083499334,1538571737560,1538572115747,546,529,123.45690159999998,41.82500839,123.45461270000001,41.83404922,4.0
460000095083499334,1538572115747,1538572884578,529,513,123.45461270000001,41.83404922,123.417511,41.82001114,4.0
460000095083499334,1538572884578,1538573221446,513,317,123.417511,41.82001114,123.42086029999999,41.81906128,3.0
460000095083499334,1538573221446,1538573623796,317,131,123.42086029999999,41.81906128,123.4106903,41.80588913,4.0
460000095083499334,1538573623796,1538573954296,131,61,123.4106903,41.80588913,123.39913940000001,41.82085037,4.0
460000095083499334,1538573954296,1538576332611,61,530,123.39913940000001,41.82085037,123.38162990000001,41.8310318,4.0
460000095083499334,1538574194857,1538577022709,531,558,123.3805008,41.82862854,123.4159088,41.83135986,4.0
460000095083499334,1538575259619,1538578293693,69,548,123.4301834,41.82373047,123.4431534,41.81735992,4.0
460000095083499334,1538577366525,1538577659657,532,504,123.4437332,41.81024933,123.44027709999999,41.7974205,4.0
460000095083499334,1538577659657,1538578512282,504,517,123.44027709999999,41.7974205,123.47048190000001,41.80458832,4.0
460000095083499334,1538578512282,1538580301888,517,347,123.47048190000001,41.80458832,123.5203018,41.81267929,4.0
460000095083499334,1538579177543,1538582114116,545,347,123.5332718,41.81359863,123.5203018,41.81267929,4.0
460000095083818745,1538531338567,1538534974246,806,455,123.38919070000001,41.78546906,123.3731918,41.79338837,4.0
460000095083818745,1538544001150,1538546888685,445,901,123.3726807,41.79486084,123.389473,41.78527069,4.0
460000095083818745,1538544472278,1538549222648,1366,445,123.3926926,41.78757095,123.3726807,41.79486084,4.0
460000095083818745,1538548178579,1538549814725,1363,1082,123.37985230000001,41.79164886,123.3956909,41.79013824,4.0
460000095083818745,1538580319518,1538581956228,10,14,123.4128571,41.80469894,123.40036770000002,41.79272079,4.0
460000095084416880,1538502383530,1538502823505,293,194,123.4028625,41.77616882,123.4003906,41.7820015,3.0
460000095084416880,1538502823505,1538503597021,194,606,123.4003906,41.7820015,123.35939029999999,41.80435944,4.0
460000095084416880,1538503597021,1538504708193,606,593,123.35939029999999,41.80435944,123.4025497,41.80027008,4.0
460000095084416880,1538504708193,1538504909170,593,599,123.4025497,41.80027008,123.3960419,41.80461121,4.0
460000095084416880,1538504909170,1538507496337,599,82,123.3960419,41.80461121,123.4413986,41.79521179,4.0
460000095084416880,1538507496337,1538507960549,82,179,123.4413986,41.79521179,123.40621189999999,41.79008865,4.0
460000095084416880,1538507960549,1538509487724,179,569,123.40621189999999,41.79008865,123.396553,41.74718094,4.0
460000095084416880,1538509487724,1538513486640,569,570,123.396553,41.74718094,123.407959,41.74264908,4.0
460000095084416880,1538509735438,1538514621626,120,585,123.4054337,41.73435974,123.36396029999999,41.66891861,4.0
460000095084416880,1538514621626,1538514808227,585,594,123.36396029999999,41.66891861,123.3758926,41.67221069,4.0
460000095084416880,1538514808227,1538514903577,594,568,123.3758926,41.67221069,123.37603,41.67359161,3.0
460000095084416880,1538514903577,1538515442349,568,591,123.37603,41.67359161,123.3636703,41.67567825,3.0
460000095084416880,1538515442349,1538516338670,591,574,123.3636703,41.67567825,123.3238373,41.65752029,4.0
460000095084416880,1538516338670,1538516965065,574,595,123.3238373,41.65752029,123.3321228,41.65560913,4.0
460000095084416880,1538516965065,1538517775855,595,567,123.3321228,41.65560913,123.2977524,41.66146088,4.0
460000095084416880,1538552725225,1538553592859,567,574,123.2977524,41.66146088,123.3238373,41.65752029,4.0
460000095084416880,1538553592859,1538554183163,574,585,123.3238373,41.65752029,123.36396029999999,41.66891861,4.0
460000095084416880,1538554183163,1538554439509,585,117,123.36396029999999,41.66891861,123.3872604,41.68149948,4.0
460000095084416880,1538554439509,1538554880518,117,609,123.3872604,41.68149948,123.45408629999999,41.68320084,4.0
460000095084416880,1538554880518,1538556054051,609,610,123.45408629999999,41.68320084,123.468399,41.70088959,4.0
460000095084416880,1538556054051,1538556277006,610,559,123.468399,41.70088959,123.46607209999999,41.70196915,3.0
460000095084416880,1538556277006,1538556458357,559,571,123.46607209999999,41.70196915,123.45501709999999,41.72201157,4.0
460000095084416880,1538556458357,1538556541835,571,560,123.45501709999999,41.72201157,123.45841979999999,41.7183609,3.0
460000095084416880,1538556541835,1538557079434,560,561,123.45841979999999,41.7183609,123.44512179999998,41.74671936,4.0
460000095084416880,1538557079463,1538557781028,561,588,123.44512179999998,41.74671936,123.433609,41.76819992,4.0
460000095084416880,1538557309670,1538559045474,277,563,123.4346771,41.76557159,123.4760666,41.73958969,4.0
460000095084416880,1538558552289,1538559424722,573,582,123.4723511,41.74560928,123.4679565,41.771411900000004,4.0
460000095084416880,1538559424722,1538559491032,582,592,123.4679565,41.771411900000004,123.4683838,41.77368164,3.0
460000095084416880,1538559491032,1538560193229,592,572,123.4683838,41.77368164,123.449028,41.79338074,4.0
460000095084416880,1538560209850,1538560793143,572,587,123.449028,41.79338074,123.43785859999998,41.80459976,4.0
460000095084416880,1538560793143,1538560960354,587,578,123.43785859999998,41.80459976,123.44522859999998,41.80406189,4.0
460000095084416880,1538560960354,1538562451079,578,575,123.44522859999998,41.80406189,123.45311740000001,41.81481171,4.0
460000095084416880,1538561248851,1538563293387,144,612,123.4572067,41.81924057,123.50818629999999,41.83082962,4.0
460000095084416880,1538563293387,1538565167054,612,614,123.50818629999999,41.83082962,123.4769897,41.81869888,4.0
460000095084416880,1538565167054,1538565795063,614,308,123.4769897,41.81869888,123.454422,41.80472183,4.0
460000095084416880,1538565795063,1538566144353,308,600,123.454422,41.80472183,123.44795990000001,41.79677963,4.0
460000095084416880,1538566144353,1538566602325,600,187,123.44795990000001,41.79677963,123.4268494,41.78609085,4.0
460000095084416880,1538566528917,1538566995664,219,14,123.42707820000001,41.78303909,123.40036770000002,41.79272079,4.0
460000095084416880,1538566995664,1538567930881,14,607,123.40036770000002,41.79272079,123.3785324,41.80574036,4.0
460000095084416880,1538567930881,1538568328604,607,613,123.3785324,41.80574036,123.3895187,41.82957077,4.0
460000095084416880,1538568328604,1538569614577,613,399,123.3895187,41.82957077,123.4069672,41.80120087,4.0
460000095084416880,1538569614577,1538569994035,399,74,123.4069672,41.80120087,123.41359709999999,41.82078171,4.0
460000095084416880,1538569994035,1538570763703,74,602,123.41359709999999,41.82078171,123.42283629999999,41.81243134,4.0
460000095084416880,1538570763703,1538571043824,602,601,123.42283629999999,41.81243134,123.4568787,41.81090164,4.0
460000095084416880,1538571043824,1538571587286,601,578,123.4568787,41.81090164,123.44522859999998,41.80406189,4.0
460000095084416880,1538571587286,1538571935469,578,615,123.44522859999998,41.80406189,123.4723587,41.80609894,4.0
460000095084416880,1538571935469,1538575000137,615,579,123.4723587,41.80609894,123.4788437,41.77415848,4.0
460000095084416880,1538573027846,1538578173882,579,268,123.4788437,41.77415848,123.45339969999999,41.79098892,4.0
460000095084416880,1538575960527,1538576734501,82,380,123.4413986,41.79521179,123.44229890000001,41.75917816,4.0
460000095084416880,1538576734501,1538577090363,380,581,123.44229890000001,41.75917816,123.46047970000001,41.74869919,4.0
460000095084416880,1538576841338,1538577407436,604,582,123.46495060000001,41.75138092,123.4679565,41.771411900000004,4.0
460000095084416880,1538577407436,1538578809832,582,603,123.4679565,41.771411900000004,123.429451,41.83892059,4.0
460000095084416880,1538578809832,1538579185736,603,616,123.429451,41.83892059,123.39813229999999,41.84843826,4.0
460000095084416880,1538579185736,1538579551898,616,583,123.39813229999999,41.84843826,123.3951721,41.861400599999996,4.0
460000095084416880,1538579551898,1538580176319,583,280,123.3951721,41.861400599999996,123.4065933,41.85773087,4.0
460000095084416880,1538579997706,1538580989801,589,576,123.4176178,41.85372162,123.42252350000001,41.82743073,4.0
460000095084416880,1538580386775,1538581160053,332,605,123.4207916,41.81219864,123.43235020000002,41.79656982,4.0
460000095084416880,1538581160053,1538581540391,605,584,123.43235020000002,41.79656982,123.4353027,41.78435135,4.0
460000095084416880,1538581284454,1538581828637,566,617,123.4475479,41.777381899999995,123.45854950000002,41.78227997,4.0
460000095084420542,1538524847502,1538528008416,395,1033,123.40415949999999,41.81858826,123.3974915,41.82318878,4.0
460000095084420542,1538528331913,1538529260191,1033,76,123.3974915,41.82318878,123.40944669999999,41.81962967,4.0
460000095084420542,1538529260191,1538530561950,76,635,123.40944669999999,41.81962967,123.3780212,41.815849299999996,4.0
460000095084420542,1538572538978,1538574250494,635,56,123.3780212,41.815849299999996,123.41198729999999,41.8078804,4.0
460000095084420542,1538574250494,1538574320715,56,43,123.41198729999999,41.8078804,123.40872959999999,41.80886078,3.0
460000095084486097,1538523393915,1538528288902,67,68,123.4109268,41.82249069,123.4132919,41.82429123,3.0
460000095084486097,1538527412177,1538530671211,88,90,123.4355469,41.81787872,123.43215179999999,41.79225922,4.0
460000095084486097,1538536532307,1538536974809,72,86,123.43646240000001,41.79341888,123.4314499,41.79272842,4.0
460000095084486097,1538536974809,1538541200459,86,82,123.4314499,41.79272842,123.4413986,41.79521179,4.0
460000095084486097,1538559339240,1538559584840,74,59,123.41359709999999,41.82078171,123.4131699,41.81354904,4.0
460000095084486097,1538559584840,1538561335845,59,89,123.4131699,41.81354904,123.42485049999999,41.80847931,4.0
460000095084486097,1538575679413,1538576379545,80,67,123.41336820000001,41.81906128,123.4109268,41.82249069,3.0
460000095084486097,1538576379545,1538581936167,67,85,123.4109268,41.82249069,123.415947,41.82638931,4.0
460000095084492531,1538549884405,1538550711114,626,408,123.36985020000002,41.80355072,123.3481064,41.80242157,4.0
460000095084492531,1538550711114,1538553019136,408,623,123.3481064,41.80242157,123.3315506,41.78979111,4.0
460000095084492531,1538551401366,1538556604089,619,625,123.33850100000001,41.78116989,123.3465195,41.79853058,4.0
460000095084492531,1538568016294,1538569674595,622,351,123.3326492,41.78289032,123.386528,41.80400848,4.0
460000095084492531,1538569462577,1538569761814,112,62,123.40065,41.79916,123.41438290000002,41.81169891,4.0
460000095084492531,1538573949100,1538579189608,62,618,123.41438290000002,41.81169891,123.36833190000002,41.80548096,4.0
460000095084494779,1538496302031,1538499803973,444,1027,123.3952179,41.784130100000006,123.39292140000002,41.85562134,4.0
460000095084494779,1538549599644,1538549973967,1027,689,123.39292140000002,41.85562134,123.3788223,41.85937119,4.0
460000095084494779,1538549973967,1538550782622,689,1031,123.3788223,41.85937119,123.35144040000002,41.83649826,4.0
460000095084494779,1538550782622,1538552100605,1031,1030,123.35144040000002,41.83649826,123.3759003,41.82857132,4.0
460000095084494779,1538551990614,1538552497208,1025,61,123.3805313,41.82492828,123.39913940000001,41.82085037,4.0
460000095084494779,1538552497208,1538556525433,61,514,123.39913940000001,41.82085037,123.41043090000001,41.81703186,4.0
460000095084494779,1538553583702,1538559176301,514,10,123.41043090000001,41.81703186,123.4128571,41.80469894,4.0
460000095084494779,1538567332210,1538567464147,10,253,123.4128571,41.80469894,123.41542050000001,41.80363083,3.0
460000095084494779,1538567464147,1538571601874,253,10,123.41542050000001,41.80363083,123.4128571,41.80469894,3.0
460000095084494779,1538570016110,1538572156155,10,658,123.4128571,41.80469894,123.400322,41.82603073,4.0
460000095084494779,1538572156155,1538572889560,658,1028,123.400322,41.82603073,123.39156340000001,41.85456085,4.0
460000095084494779,1538572889560,1538574465911,1028,1026,123.39156340000001,41.85456085,123.39158629999999,41.85586929,3.0
460000095084995924,1538497363761,1538497919489,189,200,123.4685898,41.73131179999999,123.4340591,41.73952103,4.0
460000095084995924,1538497919489,1538498222290,200,191,123.4340591,41.73952103,123.4014435,41.756721500000005,4.0
460000095084995924,1538498222290,1538498266138,191,183,123.4014435,41.756721500000005,123.3988419,41.75511932,3.0
460000095084995924,1538498266138,1538498420134,183,169,123.3988419,41.75511932,123.3831787,41.75664902,4.0
460000095084995924,1538498420134,1538498483374,169,211,123.3831787,41.75664902,123.3565521,41.76601028,4.0
460000095084995924,1538498483374,1538498529866,211,212,123.3565521,41.76601028,123.35494229999999,41.76934052,3.0
460000095084995924,1538498529866,1538498619134,212,213,123.35494229999999,41.76934052,123.3389969,41.76615906,4.0
460000095084995924,1538498619134,1538499383844,213,150,123.3389969,41.76615906,123.33889769999999,41.77386856,4.0
460000095084995924,1538499383844,1538500156734,150,168,123.33889769999999,41.77386856,123.3501892,41.79389191,4.0
460000095084995924,1538518108543,1538518336246,175,190,123.36055759999999,41.77761841,123.34684750000001,41.77386856,4.0
460000095084995924,1538571520273,1538573016036,177,199,123.3456116,41.768428799999995,123.3783112,41.78226852,4.0
460000095084995924,1538572836730,1538575239383,210,203,123.3834229,41.78184128,123.4277878,41.76531982,4.0
460000095084995924,1538573971740,1538576363958,178,216,123.4342422,41.75323868,123.40943909999999,41.75185013,4.0
460000095084995924,1538574516992,1538575960055,183,169,123.3988419,41.75511932,123.3831787,41.75664902,4.0
460000095084995924,1538575604965,1538577203300,170,185,123.3879929,41.75057983,123.4137192,41.77326965,4.0
460000095084995924,1538576893330,1538578675956,176,192,123.41683959999999,41.78324127,123.4236679,41.79983139,4.0
460000095084995924,1538577517708,1538578902686,194,180,123.4003906,41.7820015,123.3912888,41.76742935,4.0
460000095084995924,1538578902686,1538579334011,180,120,123.3912888,41.76742935,123.4054337,41.73435974,4.0
460000095084995924,1538579213268,1538579570295,208,195,123.4086685,41.73022079,123.39669040000001,41.72800064,4.0
460000095084995924,1538579570295,1538580129769,195,126,123.39669040000001,41.72800064,123.4003372,41.748909000000005,4.0
460000095084995924,1538580129769,1538580624419,126,204,123.4003372,41.748909000000005,123.4256287,41.75188065,4.0
460000095084995924,1538580402524,1538580930150,181,196,123.4266129,41.75957108,123.4166412,41.77536011,4.0
460000095084995924,1538580930150,1538582147106,196,187,123.4166412,41.77536011,123.4268494,41.78609085,4.0
460000095090129828,1538528156432,1538532400034,770,674,123.3495178,41.79727936,123.34529109999998,41.7778511,4.0
460000095090129828,1538532345585,1538533657816,291,786,123.34214779999999,41.77145004,123.427948,41.75685883,4.0
460000095090129828,1538533657816,1538534065762,786,561,123.427948,41.75685883,123.44512179999998,41.74671936,4.0
460000095090129828,1538534065762,1538534149564,561,771,123.44512179999998,41.74671936,123.4566269,41.74333954,4.0
460000095090129828,1538534149564,1538536755591,771,772,123.4566269,41.74333954,123.4490967,41.735569,4.0
460000095090129828,1538534207370,1538537146972,788,376,123.45153049999999,41.73387146,123.44046780000001,41.75371933,4.0
460000095090129828,1538537146972,1538537715798,376,11,123.44046780000001,41.75371933,123.43202209999998,41.80392075,4.0
460000095090129828,1538537715798,1538538284209,11,69,123.43202209999998,41.80392075,123.4301834,41.82373047,4.0
460000095090129828,1538538284209,1538539620235,69,783,123.4301834,41.82373047,123.39421840000001,41.81533051,4.0
460000095090129828,1538539620235,1538540513049,783,800,123.39421840000001,41.81533051,123.31288149999999,41.84870911,4.0
460000095090129828,1538540513049,1538540765025,800,795,123.31288149999999,41.84870911,123.2966919,41.84577179,4.0
460000095090129828,1538540765025,1538540994716,795,790,123.2966919,41.84577179,123.27284240000002,41.80149841,4.0
460000095090129828,1538540994716,1538541144159,790,784,123.27284240000002,41.80149841,123.23989109999998,41.7985611,4.0
460000095090129828,1538541144159,1538541144171,784,796,123.23989109999998,41.7985611,123.2387695,41.79053116,3.0
460000095090129828,1538541144171,1538541309550,796,791,123.2387695,41.79053116,123.17671969999999,41.765911100000004,4.0
460000095090129828,1538541309550,1538541585640,791,789,123.17671969999999,41.765911100000004,123.075119,41.71997833,4.0
460000095090129828,1538541585640,1538541708355,789,792,123.075119,41.71997833,123.05493159999999,41.70753098,3.0
460000095090129828,1538541708355,1538542295440,792,801,123.05493159999999,41.70753098,122.8493805,41.590271,3.0
460000095090129828,1538542295440,1538542557746,801,785,122.8493805,41.590271,122.75833130000001,41.55583954,3.0
460000095090129828,1538542557746,1538543109388,785,773,122.75833130000001,41.55583954,122.5482101,41.48950958,3.0
460000095090129828,1538543118718,1538543605809,773,774,122.5482101,41.48950958,122.37877659999998,41.41452026,3.0
460000095090129828,1538543605809,1538543752613,774,798,122.37877659999998,41.41452026,122.3518295,41.4070282,4.0
460000095090129828,1538554414641,1538556155925,775,243,123.1221008,42.17063904,123.44812009999998,42.48986816,3.0
460000095090129828,1538556155925,1538559395042,243,778,123.44812009999998,42.48986816,123.5488968,42.46023178,3.0
460000095090129828,1538556858644,1538559432261,239,803,123.53925320000002,42.45907974,123.5008469,42.49478912,3.0
460000095090129828,1538559432261,1538559865605,803,236,123.5008469,42.49478912,123.46421809999998,42.49359894,4.0
460000095090129828,1538559703747,1538559855640,236,243,123.46421809999998,42.49359894,123.44812009999998,42.48986816,3.0
460000095090129828,1538559855640,1538559871163,243,249,123.44812009999998,42.48986816,123.44703670000001,42.50167847,4.0
460000095090129828,1538559871163,1538559936978,249,247,123.44703670000001,42.50167847,123.436348,42.48641968,4.0
460000095090129828,1538559936978,1538560093702,247,776,123.436348,42.48641968,123.43546299999998,42.46495819,4.0
460000095090129828,1538560093702,1538560146142,776,780,123.43546299999998,42.46495819,123.4161987,42.43463898,4.0
460000095090129828,1538560146142,1538560312623,780,787,123.4161987,42.43463898,123.4183426,42.38050842,3.0
460000095090129828,1538560312623,1538560818015,787,804,123.4183426,42.38050842,123.40830990000002,42.2981987,3.0
460000095090129828,1538560818015,1538561025646,804,781,123.40830990000002,42.2981987,123.41538999999999,42.22533035,3.0
460000095090129828,1538561025646,1538561163244,781,799,123.41538999999999,42.22533035,123.3695297,42.21958923,3.0
460000095090129828,1538561163244,1538561176682,799,802,123.3695297,42.21958923,123.42819979999999,42.18392944,3.0
460000095090129828,1538561193515,1538561525994,802,777,123.42819979999999,42.18392944,123.5040512,42.11447906,3.0
460000095090129828,1538561525994,1538562655142,777,782,123.5040512,42.11447906,123.53890990000002,41.97134018,3.0
460000095090129828,1538562655142,1538564178749,782,148,123.53890990000002,41.97134018,123.4369736,41.81069946,4.0
460000095090129828,1538564178749,1538566250493,148,527,123.4369736,41.81069946,123.39685060000001,41.809619899999994,4.0
460000095090129828,1538566108744,1538569467242,43,56,123.40872959999999,41.80886078,123.41198729999999,41.8078804,3.0
460000095090129828,1538577542441,1538577664396,793,705,123.3950882,41.80569077,123.39353179999999,41.80329132,3.0
460000095090129828,1538577664396,1538578073206,705,673,123.39353179999999,41.80329132,123.38272090000001,41.7816391,4.0
460000095090129828,1538578021786,1538578233014,210,797,123.3834229,41.78184128,123.3599625,41.78884888,4.0
460000095090129828,1538578233014,1538578633362,797,770,123.3599625,41.78884888,123.3495178,41.79727936,4.0
460000095090191628,1538529703096,1538533142330,142,158,122.83316040000001,42.01269913,122.9420471,42.01485825,4.0
460000095090191628,1538533142330,1538533266818,158,160,122.9420471,42.01485825,122.9983902,42.02111053,3.0
460000095090191628,1538533266818,1538533540773,160,152,122.9983902,42.02111053,123.01329799999999,41.95848083,3.0
460000095090191628,1538533540773,1538534979771,152,146,123.01329799999999,41.95848083,123.21861270000001,41.87506866,3.0
460000095090191628,1538534979771,1538535427184,146,149,123.21861270000001,41.87506866,123.24301909999998,41.85911942,4.0
460000095090191628,1538535427184,1538535667519,149,154,123.24301909999998,41.85911942,123.28807069999999,41.84394073,4.0
460000095090191628,1538535667519,1538537564305,154,137,123.28807069999999,41.84394073,123.33016200000002,41.81687927,4.0
460000095090191628,1538537380030,1538539253074,137,147,123.33016200000002,41.81687927,123.3260727,41.78894043,4.0
460000095090191628,1538539253074,1538539414822,147,150,123.3260727,41.78894043,123.33889769999999,41.77386856,4.0
460000095090191628,1538539434913,1538539542344,150,159,123.33889769999999,41.77386856,123.3680801,41.7646904,4.0
460000095090191628,1538539542344,1538539638251,159,145,123.3680801,41.7646904,123.38543700000001,41.76366043,4.0
460000095090191628,1538539638251,1538540982044,145,148,123.38543700000001,41.76366043,123.4369736,41.81069946,4.0
460000095090191628,1538540982044,1538543611172,148,138,123.4369736,41.81069946,123.4646378,41.80677032,4.0
460000095090191628,1538564861618,1538570528763,141,144,123.4746933,41.83179855,123.4572067,41.81924057,4.0
460000095090191628,1538570528763,1538570853528,144,12,123.4572067,41.81924057,123.42620090000001,41.81328964,4.0
460000095090191628,1538570853528,1538575103026,12,56,123.42620090000001,41.81328964,123.41198729999999,41.8078804,4.0
460000095090758498,1538514076054,1538515274834,1083,1089,122.36437990000002,41.76124954,122.72104640000002,41.95203018,3.0
460000095090758498,1538515274834,1538516501723,1089,898,122.72104640000002,41.95203018,122.8992233,42.02447891,3.0
460000095090758498,1538516501723,1538519787398,898,1088,122.8992233,42.02447891,123.2430496,41.89614868,3.0
460000095090758498,1538519787398,1538520606246,1088,634,123.2430496,41.89614868,123.3848801,41.81599045,4.0
460000095090758498,1538559555180,1538562549385,379,1087,123.4162903,41.74272156,123.43798829999999,41.74845123,4.0
460000095090758498,1538562193032,1538562928564,1076,1078,123.42843629999999,41.74959183,123.42230990000002,41.76044083,4.0
460000095090758498,1538562928564,1538563112027,1078,181,123.42230990000002,41.76044083,123.4266129,41.75957108,3.0
460000095090758498,1538563112027,1538567741577,181,535,123.4266129,41.75957108,123.4357605,41.77159119,4.0
460000095090758498,1538576147265,1538582156625,25,915,123.4061203,41.79851151,123.39362340000002,41.79470062,4.0
460000095091180583,1538496134860,1538498243352,636,644,123.44043729999999,41.81866837,123.4603577,41.83380127,4.0
460000095091180583,1538498243352,1538498376744,644,645,123.4603577,41.83380127,123.47640990000002,41.82775116,4.0
460000095091180583,1538498376744,1538505409822,645,457,123.47640990000002,41.82775116,123.46379089999999,41.81052017,4.0
460000095091180583,1538534542636,1538539403171,630,629,123.4649277,41.80207825,123.4697189,41.80329132,3.0
460000095091180583,1538542399217,1538548865449,155,639,123.4589996,41.80213165,123.46733859999999,41.80189896,4.0
460000095091180583,1538548865449,1538552415455,639,629,123.46733859999999,41.80189896,123.4697189,41.80329132,3.0
460000095091180583,1538552415455,1538554350883,629,517,123.4697189,41.80329132,123.47048190000001,41.80458832,3.0
460000095091180583,1538554350883,1538554755603,517,637,123.47048190000001,41.80458832,123.46109009999998,41.81003189,4.0
460000095091180583,1538554755603,1538556171656,637,627,123.46109009999998,41.81003189,123.4427567,41.81018066,4.0
460000095091180583,1538554918314,1538559994489,93,628,123.4435272,41.81632996,123.4399872,41.81465912,3.0
460000095093417729,1538498323945,1538501183030,460,463,123.3417969,41.66085815,123.33466340000001,41.66479874,4.0
460000095093417729,1538525837505,1538532460498,463,460,123.33466340000001,41.66479874,123.3417969,41.66085815,4.0
460000095093417729,1538532460498,1538533743341,460,466,123.3417969,41.66085815,123.37766270000002,41.72552872,4.0
460000095093417729,1538533743341,1538535180430,466,180,123.37766270000002,41.72552872,123.3912888,41.76742935,4.0
460000095093417729,1538534917155,1538535849546,276,462,123.3942108,41.77685928,123.3952179,41.79211044,4.0
460000095093417729,1538535849546,1538538276590,462,459,123.3952179,41.79211044,123.39974209999998,41.79064178,3.0
460000095093417729,1538544860644,1538549356865,459,397,123.39974209999998,41.79064178,123.4042511,41.80353928,4.0
460000095093417729,1538549356865,1538549573840,397,437,123.4042511,41.80353928,123.4014587,41.80643845,3.0
460000095093417729,1538549573840,1538555472965,437,397,123.4014587,41.80643845,123.4042511,41.80353928,3.0
460000095093417729,1538561251145,1538566141384,397,461,123.4042511,41.80353928,123.3958817,41.79579926,4.0
460000095093417729,1538563863646,1538568107903,14,467,123.40036770000002,41.79272079,123.3987808,41.79122162,3.0
460000095093417729,1538568107903,1538575051830,467,437,123.3987808,41.79122162,123.4014587,41.80643845,4.0
460000095093417729,1538571951113,1538577036286,397,465,123.4042511,41.80353928,123.39250179999999,41.80960083,4.0
460000095093417729,1538577036286,1538578995253,465,397,123.39250179999999,41.80960083,123.4042511,41.80353928,4.0
460000095093938695,1538564111485,1538567662203,684,806,123.3921814,41.78488922,123.38919070000001,41.78546906,3.0
460000095093938695,1538566354320,1538568001630,684,397,123.3921814,41.78488922,123.4042511,41.80353928,4.0
460000095093938695,1538568001630,1538571249472,397,253,123.4042511,41.80353928,123.41542050000001,41.80363083,4.0
