,imsi,longitude,latitude,newPlot,start,end,stayTime,home,work
279,460000095090129828,123.3495178,41.79727936,770.0,2018-10-03 03:56:45.811,2018-10-03 05:34:07.767,97.36593333333333,True,False
280,460000095090129828,123.3495178,41.79727936,770.0,2018-10-03 06:43:25.368,2018-10-03 07:56:57.327,73.53265,False,False
281,460000095090129828,123.3495178,41.79727936,770.0,2018-10-03 08:55:56.432,2018-10-03 09:59:30.819,63.57311666666667,False,False
283,460000095090129828,123.44792038,41.739194700000006,772.0,2018-10-03 10:27:37.816,2018-10-03 11:19:15.591,51.629583333333336,False,True
284,460000095090129828,123.54615367,42.45382552,226.0,2018-10-03 16:54:18.644,2018-10-03 17:36:35.042,42.2733,False,False
289,460000095090191628,122.8239136,42.01221848,136.0,2018-10-03 00:28:04.631,2018-10-03 00:54:12.411,26.129666666666665,True,False
290,460000095090191628,122.8239136,42.01221848,136.0,2018-10-03 02:48:00.158,2018-10-03 03:17:30.836,29.511300000000002,True,False
291,460000095090191628,122.8239136,42.01221848,136.0,2018-10-03 04:30:22.239,2018-10-03 05:19:23.036,49.013283333333334,True,False
292,460000095090191628,122.82576296,42.01231461,136.0,2018-10-03 09:21:43.096,2018-10-03 10:09:39.738,47.94403333333333,False,True
295,460000095090191628,123.46445849999999,41.80625534,138.0,2018-10-03 12:37:41.991,2018-10-03 13:13:31.172,35.81968333333334,False,False
296,460000095090191628,123.45835190000001,41.80146713,914.0,2018-10-03 14:11:33.956,2018-10-03 15:35:40.572,84.11026666666666,False,True
297,460000095090191628,123.46865467,41.83117549,140.0,2018-10-03 17:14:13.049,2018-10-03 18:01:41.309,47.471000000000004,False,False
298,460000095090191628,123.4746933,41.83179855,141.0,2018-10-03 19:07:41.618,2018-10-03 20:33:14.147,85.54215,False,False
299,460000095090191628,123.41215627,41.80921337,6.0,2018-10-03 20:47:33.528,2018-10-03 21:58:23.026,70.82496666666665,True,False
300,460000095090191628,123.41035845,41.80837059,56.0,2018-10-03 22:55:33.326,2018-10-03 23:53:53.346,58.333666666666666,True,False
301,460000095090758498,123.42029174,41.8071537,1184.0,2018-10-03 07:00:58.548,2018-10-03 11:59:40.545,298.69995,False,False
302,460000095090758498,123.39176059,41.79382766,1071.0,2018-10-03 12:30:26.205,2018-10-03 13:52:24.601,81.97326666666666,False,False
303,460000095090758498,123.41769923,41.78013302,172.0,2018-10-03 15:05:25.215,2018-10-03 21:36:57.282,391.53445,False,False
304,460000095090758498,123.39328252,41.79392469,915.0,2018-10-03 22:15:47.265,2018-10-03 23:55:56.625,100.15599999999999,True,False
305,460000095091180583,123.45566164,41.81133355,601.0,2018-10-03 00:02:14.860,2018-10-03 02:36:49.822,154.5827,True,False
306,460000095091180583,123.46466574,41.80383089,157.0,2018-10-03 03:19:59.427,2018-10-03 04:31:59.194,71.99611666666667,True,False
307,460000095091180583,123.4649277,41.80207825,630.0,2018-10-03 06:11:53.538,2018-10-03 06:40:54.707,29.019483333333334,True,False
308,460000095091180583,123.46615599,41.80258751,449.0,2018-10-03 11:14:38.922,2018-10-03 12:03:23.171,48.73748333333333,False,False
309,460000095091180583,123.45572659999998,41.80102348,640.0,2018-10-03 12:53:19.217,2018-10-03 13:48:18.306,54.98481666666667,False,False
310,460000095091180583,123.44900799,41.81297398,102.0,2018-10-03 16:12:30.883,2018-10-03 16:42:51.656,30.346216666666667,False,True
311,460000095091180583,123.4428192,41.81599579,1379.0,2018-10-03 17:15:18.860,2018-10-03 17:46:34.489,31.260483333333333,False,False
312,460000095091180583,123.44188238,41.81520011,1379.0,2018-10-03 18:20:56.144,2018-10-03 20:41:58.260,141.03526666666667,False,False
314,460000095091180583,123.38562246,41.81386214,634.0,2018-10-03 21:37:11.234,2018-10-03 23:20:14.559,103.05541666666666,True,False
315,460000095091180583,123.44014975,41.81447778,628.0,2018-10-03 23:24:35.831,2018-10-03 23:56:21.920,31.76815,True,False
317,460000095093417729,123.3417969,41.66085815,460.0,2018-10-03 05:58:30.277,2018-10-03 06:32:00.950,33.51121666666667,True,False
318,460000095093417729,123.34001352,41.661843299999994,460.0,2018-10-03 08:17:17.505,2018-10-03 09:31:08.941,73.85726666666666,False,False
319,460000095093417729,123.3936825,41.7772398,276.0,2018-10-03 10:48:37.155,2018-10-03 11:04:09.546,15.53985,False,True
320,460000095093417729,123.39974209999998,41.79064178,459.0,2018-10-03 13:34:20.644,2018-10-03 14:18:40.305,44.32768333333333,False,False
321,460000095093417729,123.4042511,41.80353928,397.0,2018-10-03 16:01:55.857,2018-10-03 16:31:12.965,29.28513333333333,False,True
322,460000095093417729,123.39756395,41.79464483,1132.0,2018-10-03 18:51:03.646,2018-10-03 19:29:01.384,37.9623,False,False
323,460000095093417729,123.40345327,41.80436761,397.0,2018-10-03 21:05:51.113,2018-10-03 21:57:31.830,51.67861666666667,True,False
324,460000095093417729,123.40292358,41.80564213,437.0,2018-10-03 22:30:36.286,2018-10-03 23:03:15.253,32.64945,True,False
326,460000095093938695,123.40872959999999,41.80886078,43.0,2018-10-03 07:43:17.039,2018-10-03 08:04:40.453,21.390233333333335,False,False
327,460000095093938695,123.40710530000001,41.80677334,270.0,2018-10-03 08:35:03.106,2018-10-03 12:04:43.214,209.66846666666666,False,False
328,460000095093938695,123.40832267,41.80723317,270.0,2018-10-03 12:41:08.090,2018-10-03 13:05:59.350,24.854333333333333,False,False
329,460000095093938695,123.40553283,41.80773108,270.0,2018-10-03 15:54:05.570,2018-10-03 16:42:17.051,48.19135000000001,False,True
330,460000095093938695,123.3911845,41.7850825,684.0,2018-10-03 19:32:34.320,2018-10-03 19:54:22.203,21.79805,False,False
331,460000095093938695,123.43904367,41.80479304,1.0,2018-10-03 21:05:31.953,2018-10-03 21:24:37.835,19.098033333333333,True,False
332,460000095093938695,123.43785859999998,41.80459976,587.0,2018-10-03 22:47:07.526,2018-10-03 23:55:26.113,68.30978333333334,True,False
333,460020095000526731,123.41596979999998,41.80778122,0.0,2018-10-03 01:39:16.598,2018-10-03 02:07:57.526,28.682133333333336,True,False
334,460020095000526731,123.41791387,41.80579939,186.0,2018-10-03 07:26:21.706,2018-10-03 10:06:45.130,160.39040000000003,False,False
335,460020095000526731,123.42044447,41.807827,1184.0,2018-10-03 10:43:55.426,2018-10-03 11:19:08.946,35.22533333333333,False,True
336,460020095000526731,123.41596979999998,41.80778122,0.0,2018-10-03 12:00:59.357,2018-10-03 13:03:42.196,62.71398333333333,False,False
337,460020095000526731,123.42563246,41.80609894,648.0,2018-10-03 13:53:06.662,2018-10-03 15:46:59.336,113.8779,False,False
338,460020095000526731,123.41536739,41.80766983,0.0,2018-10-03 16:25:04.431,2018-10-03 19:01:04.821,156.0065,False,False
339,460020095000526731,123.41439405,41.80554375,908.0,2018-10-03 20:15:53.430,2018-10-03 22:09:56.124,114.04490000000001,True,False
341,460020095000586650,123.41915130000001,41.75864029,377.0,2018-10-03 01:04:48.880,2018-10-03 02:17:51.629,73.04581666666667,True,False
342,460020095000586650,123.41915130000001,41.75864029,377.0,2018-10-03 06:20:53.576,2018-10-03 06:46:35.574,25.69996666666667,True,False
343,460020095000586650,123.41915130000001,41.75864029,377.0,2018-10-03 07:30:22.635,2018-10-03 08:20:22.655,50.00033333333333,False,False
346,460020095000586650,123.41915130000001,41.75864029,377.0,2018-10-03 11:00:22.454,2018-10-03 11:34:06.465,33.73351666666667,False,True
347,460020095000586650,123.41915130000001,41.75864029,377.0,2018-10-03 15:42:23.585,2018-10-03 16:16:22.030,33.97408333333333,False,True
348,460020095000586650,123.40922644,41.75409889,216.0,2018-10-03 16:52:06.005,2018-10-03 17:33:09.476,41.05785,False,False
349,460020095000586650,123.4106903,41.80588913,131.0,2018-10-03 18:22:50.382,2018-10-03 19:44:11.834,81.35753333333334,False,False
350,460020095000586650,123.43397267,41.75717926,18.0,2018-10-03 20:50:17.334,2018-10-03 21:14:43.432,24.434966666666664,True,False
351,460020095000636300,123.4500529,41.78982671,963.0,2018-10-03 08:35:54.997,2018-10-03 08:55:21.806,19.446816666666667,False,False
352,460020095000636300,123.45193538,41.78768485,958.0,2018-10-03 09:30:44.018,2018-10-03 11:58:00.615,147.27661666666665,False,True
353,460020095000636300,123.41657512,41.81865883,513.0,2018-10-03 13:01:23.549,2018-10-03 13:22:31.827,21.137966666666667,False,False
354,460020095000636300,123.39796554,41.86893136,960.0,2018-10-03 14:31:30.670,2018-10-03 14:55:18.622,23.7992,False,True
355,460020095000636300,123.40952495,41.80926037,43.0,2018-10-03 21:14:26.311,2018-10-03 23:37:32.392,143.10135,True,False
356,460020095000646396,123.41277112,41.81697149,58.0,2018-10-03 00:01:23.218,2018-10-03 01:25:14.453,83.85391666666666,True,False
357,460020095000646396,123.35844975,41.83393112,1258.0,2018-10-03 01:27:57.602,2018-10-03 02:07:58.234,40.010533333333335,True,False
359,460020095000646396,123.36179048,41.82679024,1411.0,2018-10-03 15:25:11.333,2018-10-03 16:13:10.736,47.99005,False,True
360,460020095000646396,123.45900622,41.80819078,638.0,2018-10-03 16:20:34.940,2018-10-03 17:02:21.418,41.774633333333334,False,False
362,460020095000646396,123.379186,41.79941686,1264.0,2018-10-03 18:20:14.609,2018-10-03 18:42:39.747,22.418966666666666,False,False
365,460020095000646396,123.40661094,41.81392288,1318.0,2018-10-03 19:55:01.546,2018-10-03 20:28:53.707,33.869350000000004,False,False
371,460020095000646396,123.43081985,41.80485202,11.0,2018-10-03 22:19:57.948,2018-10-03 23:11:52.198,51.90416666666667,True,False
372,460020095000646396,123.3788199,41.81003293,1045.0,2018-10-03 23:18:13.117,2018-10-03 23:55:18.021,37.08173333333333,True,False
373,460020095001192336,123.41596979999998,41.80778122,0.0,2018-10-03 00:07:06.914,2018-10-03 00:26:49.173,19.704316666666667,True,False
374,460020095001192336,123.41596979999998,41.80778122,0.0,2018-10-03 01:44:56.503,2018-10-03 02:24:09.203,39.211666666666666,True,False
375,460020095001192336,123.41517635,41.80974006,13.0,2018-10-03 04:51:42.494,2018-10-03 05:21:09.826,29.455533333333335,True,False
376,460020095001192336,123.41394655,41.80577774,908.0,2018-10-03 06:00:29.461,2018-10-03 07:21:45.030,81.25948333333334,False,False
377,460020095001192336,123.41483791,41.80666039,908.0,2018-10-03 07:52:51.405,2018-10-03 08:39:33.177,46.6962,False,False
378,460020095001192336,123.41371459999999,41.81412048,59.0,2018-10-03 09:16:46.230,2018-10-03 09:46:53.177,30.115783333333333,False,True
379,460020095001192336,123.41530279,41.80712073,908.0,2018-10-03 11:05:37.536,2018-10-03 12:45:41.343,100.06345,False,False
380,460020095001192336,123.4128571,41.80469894,10.0,2018-10-03 14:42:14.549,2018-10-03 15:27:13.516,44.98278333333334,False,True
381,460020095001192336,123.41360158,41.80604585,908.0,2018-10-03 17:37:17.212,2018-10-03 19:34:22.945,117.09555,False,False
382,460020095001192336,123.41331484,41.80679893,908.0,2018-10-03 20:10:26.061,2018-10-03 21:25:47.585,75.35873333333333,True,False
383,460020095001192336,123.41596979999998,41.80778122,0.0,2018-10-03 23:09:38.121,2018-10-03 23:52:23.246,42.75208333333333,True,False
384,460020095001645387,123.3910108,41.81047276,436.0,2018-10-03 00:03:06.573,2018-10-03 01:07:03.030,63.94095,True,False
385,460020095001645387,123.3900375,41.80822086,465.0,2018-10-03 06:29:47.924,2018-10-03 06:46:24.298,16.606233333333332,True,False
386,460020095001645387,123.39056647,41.81046422,436.0,2018-10-03 08:39:54.993,2018-10-03 08:55:50.816,15.930383333333333,False,False
387,460020095001645387,123.40204840000001,41.81062535,805.0,2018-10-03 09:27:21.224,2018-10-03 10:21:58.932,54.62846666666667,False,True
388,460020095001645387,123.41400696,41.80997576,62.0,2018-10-03 16:43:36.144,2018-10-03 17:29:03.302,45.45263333333333,False,False
389,460020095001645387,123.39685060000001,41.809619899999994,527.0,2018-10-03 18:15:38.792,2018-10-03 19:02:33.784,46.916533333333334,False,False
390,460020095001645387,123.39685060000001,41.809619899999994,527.0,2018-10-03 19:44:30.216,2018-10-03 20:04:43.671,20.224249999999998,False,False
391,460020095001775162,123.41596979999998,41.80778122,0.0,2018-10-03 00:46:07.066,2018-10-03 01:16:08.080,30.0169,True,False
392,460020095001775162,123.41596979999998,41.80778122,0.0,2018-10-03 01:46:18.076,2018-10-03 02:11:17.057,24.983016666666668,True,False
393,460020095001775162,123.41547390000001,41.80748485,0.0,2018-10-03 03:56:07.120,2018-10-03 06:14:02.561,137.9240166666667,True,False
394,460020095001775162,123.41463263,41.80664236,908.0,2018-10-03 06:48:11.784,2018-10-03 08:02:17.100,74.0886,False,False
395,460020095001775162,123.41489564,41.80712509,908.0,2018-10-03 08:51:24.094,2018-10-03 09:35:54.178,44.5014,False,False
396,460020095001775162,123.41596979999998,41.80778122,0.0,2018-10-03 10:18:33.286,2018-10-03 10:38:33.324,20.000633333333333,False,True
397,460020095001775162,123.41563412,41.80757618,0.0,2018-10-03 11:13:36.918,2018-10-03 12:08:56.477,55.32598333333333,False,False
398,460020095001775162,123.41477967,41.80685743,908.0,2018-10-03 12:44:24.319,2018-10-03 15:07:15.246,142.84878333333333,False,False
399,460020095001775162,123.41485848,41.80752436,908.0,2018-10-03 16:16:17.243,2018-10-03 17:22:14.695,65.95753333333333,False,False
400,460020095001775162,123.4151415,41.80710656,908.0,2018-10-03 18:24:24.784,2018-10-03 19:20:50.195,56.423516666666664,False,False
401,460020095001775162,123.41568683,41.80750101,0.0,2018-10-03 21:13:02.107,2018-10-03 22:25:20.005,72.2983,True,False
403,460020095002685457,123.40476038,41.797076700000005,356.0,2018-10-03 15:26:14.437,2018-10-03 15:57:43.489,31.484199999999998,False,True
404,460020095002685457,123.41755008,41.8062849,186.0,2018-10-03 16:29:07.030,2018-10-03 17:21:14.426,52.12326666666667,False,False
405,460020095002685457,123.41626894,41.80243988,253.0,2018-10-03 18:03:27.555,2018-10-03 18:19:57.186,16.49385,False,False
406,460020095002685457,123.41560237,41.80300183,253.0,2018-10-03 18:52:07.348,2018-10-03 21:22:42.175,150.58044999999998,False,False
407,460020095002685457,123.41763021,41.80269909,1093.0,2018-10-03 21:57:43.899,2018-10-03 22:35:52.430,38.142183333333335,True,False
408,460020095002693054,123.40875559,41.80859627,43.0,2018-10-03 00:01:37.692,2018-10-03 07:01:19.261,419.69281666666666,False,False
409,460020095002693054,123.40831578,41.80714357,270.0,2018-10-03 08:20:41.476,2018-10-03 16:19:00.793,478.32194999999996,False,False
410,460020095002693054,123.47065595,41.80301701,910.0,2018-10-03 16:42:14.333,2018-10-03 18:18:55.232,96.68165,False,False
411,460020095002693054,123.46331118,41.80255127,913.0,2018-10-03 19:12:17.511,2018-10-03 19:55:24.783,43.1212,False,False
412,460020095002693054,123.46909905,41.80300045,629.0,2018-10-03 20:57:09.969,2018-10-03 21:26:10.703,29.01223333333333,True,False
413,460020095002693054,123.47119140000001,41.80286026,910.0,2018-10-03 23:04:22.240,2018-10-03 23:55:39.098,51.28096666666667,True,False
414,460020095002752094,123.41657132,41.87957446,917.0,2018-10-03 12:00:18.307,2018-10-03 12:17:34.588,17.271349999999998,False,False
417,460020095002752094,123.41527302,41.88485908,358.0,2018-10-03 13:53:59.697,2018-10-03 14:22:49.763,28.834433333333333,False,False
419,460020095002752094,123.41807938,41.83226458,558.0,2018-10-03 15:33:04.672,2018-10-03 15:58:18.283,25.226850000000002,False,True
420,460020095002752094,123.41197586,41.88021135,918.0,2018-10-03 16:23:18.466,2018-10-03 17:00:33.221,37.245916666666666,False,False
422,460020095002752094,123.41096973,41.87022638,955.0,2018-10-03 18:10:26.908,2018-10-03 18:45:03.102,34.603233333333336,False,False
423,460020095002752094,123.41370544,41.88302154,918.0,2018-10-03 20:51:18.151,2018-10-03 21:19:18.150,27.999983333333333,True,False
424,460020095002752094,123.45303045,41.83829203,922.0,2018-10-03 21:47:45.015,2018-10-03 23:30:32.815,102.79666666666667,True,False
426,460020095002765063,123.32422488,41.66681213,936.0,2018-10-03 16:01:10.153,2018-10-03 16:35:39.838,34.494749999999996,False,True
427,460020095002765063,123.32286729,41.66769845,936.0,2018-10-03 17:07:53.046,2018-10-03 18:15:03.288,67.1707,False,False
430,460020095002765063,123.40993555,41.80915779,43.0,2018-10-03 20:45:06.071,2018-10-03 23:53:20.092,188.23368333333335,True,False
431,460020095003040400,123.41111753,41.80283101,349.0,2018-10-03 13:12:04.585,2018-10-03 13:38:48.292,26.728450000000002,False,False
432,460020095003693826,123.411911,41.81045914,6.0,2018-10-03 15:31:11.516,2018-10-03 15:55:26.141,24.24375,False,True
433,460020095003693826,123.41251582,41.80939206,6.0,2018-10-03 17:17:12.765,2018-10-03 17:39:38.040,22.42125,False,False
434,460020095003693826,123.41200561,41.80988312,6.0,2018-10-03 20:05:06.793,2018-10-03 21:05:08.915,60.03536666666666,True,False
435,460020095003693826,123.41210022,41.8093071,6.0,2018-10-03 22:41:15.185,2018-10-03 23:19:35.795,38.3435,True,False
437,460020095004258157,123.40872307,41.80671981,64.0,2018-10-03 18:45:54.425,2018-10-03 20:27:43.940,101.82525000000001,False,False
440,460020095004730821,123.47802479999999,41.82108052,1403.0,2018-10-03 02:05:43.724,2018-10-03 02:25:38.590,19.91443333333333,True,False
441,460020095004730821,123.44105224,41.81196976,633.0,2018-10-03 02:27:58.202,2018-10-03 03:02:32.707,34.57508333333333,True,False
442,460020095004730821,123.41073353,41.83201345,1358.0,2018-10-03 02:30:45.515,2018-10-03 02:50:30.071,19.7426,True,False
443,460020095004730821,123.48814773,41.78719025,1406.0,2018-10-03 03:11:01.829,2018-10-03 03:48:09.525,37.12826666666667,True,False
444,460020095004730821,123.53561316,41.80911213,1407.0,2018-10-03 04:57:00.859,2018-10-03 09:58:09.127,301.1378,False,False
445,460020095004730821,123.53186032,41.80513001,1428.0,2018-10-03 15:35:41.060,2018-10-03 16:26:00.171,50.31851666666667,False,True
446,460020095004730821,123.44535699,41.81734615,904.0,2018-10-03 16:35:19.497,2018-10-03 17:33:55.041,58.5924,False,False
447,460020095004730821,123.34983309,41.80649158,408.0,2018-10-03 17:54:58.382,2018-10-03 18:47:25.634,52.4542,False,False
449,460020095004730821,123.39519586,41.7382999,540.0,2018-10-03 19:13:07.816,2018-10-03 19:47:29.398,34.3597,False,False
450,460020095004730821,123.39068858,41.78184636,1269.0,2018-10-03 20:06:31.564,2018-10-03 20:30:36.695,24.085516666666667,True,False
451,460020095004730821,123.49237695,41.80913671,1228.0,2018-10-03 21:22:46.987,2018-10-03 21:49:37.082,26.83491666666667,True,False
452,460020095004730821,123.41020117,41.8409356,966.0,2018-10-03 22:02:11.639,2018-10-03 22:49:31.496,47.33095,True,False
454,460020095004730821,123.39127256,41.7981801,1368.0,2018-10-03 23:29:32.635,2018-10-03 23:56:08.814,26.602983333333334,True,False
455,460020095004751842,123.4042511,41.80353928,397.0,2018-10-03 05:50:12.359,2018-10-03 06:13:35.091,23.378866666666667,True,False
456,460020095004751842,123.4042511,41.80353928,397.0,2018-10-03 09:42:55.691,2018-10-03 10:06:26.533,23.514033333333334,False,True
457,460020095004751842,123.40710448,41.81425324,952.0,2018-10-03 13:41:54.259,2018-10-03 14:25:38.092,43.73055,False,False
458,460020095004751842,123.4064331,41.81716919,398.0,2018-10-03 15:12:09.562,2018-10-03 15:50:05.804,37.93736666666667,False,True
459,460020095004751842,123.4064331,41.81716919,398.0,2018-10-03 16:25:36.851,2018-10-03 17:40:37.497,75.01076666666667,False,False
460,460020095004751842,123.41209449,41.81693007,55.0,2018-10-03 19:04:41.922,2018-10-03 21:02:27.545,117.76038333333332,False,False
461,460020095006349317,123.41198729999999,41.8078804,56.0,2018-10-03 00:05:54.454,2018-10-03 00:31:18.462,25.400133333333333,True,False
462,460020095006349317,123.40756032,41.78543758,1131.0,2018-10-03 01:05:26.568,2018-10-03 01:21:24.550,15.966366666666666,True,False
464,460020095006349317,123.44405707,41.79694324,1133.0,2018-10-03 02:55:07.644,2018-10-03 03:40:54.342,45.778299999999994,True,False
465,460020095006349317,123.44717788,41.79704475,1123.0,2018-10-03 04:20:27.022,2018-10-03 04:41:54.085,21.451050000000002,True,False
466,460020095006349317,123.44495829999998,41.79692759,1133.0,2018-10-03 06:10:09.753,2018-10-03 07:36:41.947,86.53656666666667,False,False
467,460020095006349317,123.44950976,41.79974256,518.0,2018-10-03 11:00:12.233,2018-10-03 11:57:42.028,57.496583333333334,False,True
468,460020095006349317,123.45304875,41.79600525,295.0,2018-10-03 18:16:31.387,2018-10-03 18:40:52.076,24.344816666666667,False,False
469,460020095006349317,123.41079335,41.80677986,667.0,2018-10-03 20:47:00.036,2018-10-03 21:18:20.207,31.336183333333334,True,False
470,460020095006349317,123.40872959999999,41.80886078,43.0,2018-10-03 22:59:02.441,2018-10-03 23:44:19.273,45.28053333333333,True,False
471,460020095009127182,123.42483331,41.81946818,324.0,2018-10-03 11:21:54.418,2018-10-03 12:04:19.088,42.41116666666667,False,False
472,460020095009127182,123.417511,41.82001114,513.0,2018-10-03 12:43:43.610,2018-10-03 15:51:35.844,187.87056666666666,False,False
473,460020095009127182,123.41804506,41.81957203,513.0,2018-10-03 16:38:21.302,2018-10-03 17:02:12.999,23.861616666666666,False,False
474,460020095009127182,123.40104184,41.79271234,14.0,2018-10-03 17:11:08.957,2018-10-03 18:52:31.767,101.38016666666667,False,False
475,460020095009127182,123.41657674,41.81931929,513.0,2018-10-03 18:59:23.747,2018-10-03 19:35:25.641,36.03156666666666,False,False
477,460020095009127182,123.41818086,41.81982117,513.0,2018-10-03 21:12:37.736,2018-10-03 21:44:25.784,31.8008,True,False
478,460020095009713959,123.3898392,41.80075073,1186.0,2018-10-03 00:07:38.691,2018-10-03 01:35:41.211,88.042,True,False
479,460020095009713959,123.38954832,41.79822588,668.0,2018-10-03 02:24:34.974,2018-10-03 04:02:26.340,97.8561,True,False
480,460020095009713959,123.39033996,41.79965626,1186.0,2018-10-03 07:30:33.781,2018-10-03 09:36:12.943,125.65270000000001,False,False
481,460020095009713959,123.45254518,41.80055618,1134.0,2018-10-03 09:53:14.952,2018-10-03 10:28:18.944,35.06653333333334,False,True
482,460020095009713959,123.45403543,41.79986445,139.0,2018-10-03 11:20:54.379,2018-10-03 11:44:02.544,23.136083333333332,False,True
483,460020095009713959,123.45746609999999,41.80145136,914.0,2018-10-03 12:16:27.128,2018-10-03 12:45:38.378,29.1875,False,False
484,460020095009713959,123.45606818,41.79751939,295.0,2018-10-03 13:33:44.766,2018-10-03 14:48:48.553,75.06311666666667,False,False
485,460020095009713959,123.4443082,41.79743472,1133.0,2018-10-03 15:39:25.284,2018-10-03 16:15:43.149,36.29774999999999,False,True
486,460020095009713959,123.39151766,41.79744805,1368.0,2018-10-03 16:25:45.366,2018-10-03 18:14:36.407,108.85068333333334,False,False
487,460020095009713959,123.40539119,41.80694199,270.0,2018-10-03 18:46:43.591,2018-10-03 19:47:54.212,61.17701666666667,False,False
488,460020095009713959,123.39462282,41.80195952,434.0,2018-10-03 20:48:58.426,2018-10-03 21:38:53.618,49.919866666666664,True,False
489,460020095013629082,123.40996312,41.80884483,43.0,2018-10-03 00:05:02.688,2018-10-03 01:52:03.565,107.01461666666667,True,False
490,460020095013629082,123.48369926,41.79125595,1447.0,2018-10-03 02:02:18.875,2018-10-03 03:47:52.026,105.55251666666666,True,False
491,460020095013629082,123.48361969999999,41.79064178,1447.0,2018-10-03 06:29:19.649,2018-10-03 07:40:09.603,70.83256666666666,False,False
493,460020095013629082,123.48469593,41.79590785,1408.0,2018-10-03 09:54:02.842,2018-10-03 12:08:38.707,134.59775,False,False
494,460020095013629082,123.4856567,41.80027008,1328.0,2018-10-03 15:03:10.108,2018-10-03 15:31:25.031,28.248716666666667,False,True
495,460020095013629082,123.47844394,41.79138031,1446.0,2018-10-03 20:21:57.457,2018-10-03 20:41:33.925,19.6078,True,False
496,460020095013629082,123.48379613,41.79957676,1435.0,2018-10-03 21:26:10.844,2018-10-03 23:03:34.664,97.39699999999999,True,False
497,460020095013629082,123.40591558,41.8001283,400.0,2018-10-03 23:17:29.335,2018-10-03 23:55:30.611,38.02126666666666,True,False
498,460020095019213379,123.43420108,41.77595825,562.0,2018-10-03 17:15:04.876,2018-10-03 17:51:33.977,36.48501666666667,False,False
499,460020095019213379,123.43482713,41.77915064,1092.0,2018-10-03 18:22:55.210,2018-10-03 18:50:01.046,27.097266666666666,False,False
500,460020095019213379,123.41479495,41.81396103,59.0,2018-10-03 19:06:44.511,2018-10-03 19:37:22.646,30.635583333333333,False,False
501,460020095019213379,123.41079886,41.80713484,667.0,2018-10-03 20:08:22.210,2018-10-03 21:21:19.827,72.96028333333334,True,False
502,460020095019213379,123.40811339,41.77758654,1146.0,2018-10-03 21:30:34.321,2018-10-03 23:29:44.460,119.16898333333333,True,False
503,460020095019361156,123.34127199,41.42934596,811.0,2018-10-03 00:39:30.659,2018-10-03 01:46:29.863,66.98673333333333,True,False
504,460020095019361156,123.34107209999999,41.42948151,811.0,2018-10-03 02:34:13.213,2018-10-03 03:30:28.778,56.25941666666667,True,False
505,460020095019361156,123.34157182,41.42914264,811.0,2018-10-03 04:58:11.055,2018-10-03 05:54:12.786,56.028850000000006,True,False
506,460020095019361156,123.34144689,41.42922736,811.0,2018-10-03 07:18:12.933,2018-10-03 08:34:28.798,76.26441666666666,False,False
507,460020095019361156,123.34107209999999,41.42948151,811.0,2018-10-03 09:08:13.318,2018-10-03 09:55:51.619,47.638349999999996,False,True
508,460020095019361156,123.33717052,41.42929899,814.0,2018-10-03 10:38:30.260,2018-10-03 12:37:44.778,119.24196666666667,False,False
509,460020095019361156,123.33099974,41.42808075,817.0,2018-10-03 13:16:26.693,2018-10-03 14:14:41.214,58.24201666666667,False,False
510,460020095019361156,123.33224202,41.428421500000006,817.0,2018-10-03 14:56:36.451,2018-10-03 17:09:44.331,133.13133333333334,False,False
511,460020095019361156,123.41097005,41.80569649,131.0,2018-10-03 19:31:06.962,2018-10-03 20:22:48.485,51.69205,False,False
512,460020095019361156,123.33093872,41.42321853,820.0,2018-10-03 21:26:30.661,2018-10-03 22:23:13.692,56.71718333333333,True,False
513,460020095019361156,123.34107209999999,41.42948151,811.0,2018-10-03 22:53:22.433,2018-10-03 23:55:49.063,62.44383333333334,True,False
515,460020095020693878,123.41469828,41.80366325,253.0,2018-10-03 22:46:09.281,2018-10-03 23:47:27.279,61.29996666666667,True,False
516,460020095020826206,123.33047764,41.65481775,595.0,2018-10-03 09:55:59.306,2018-10-03 10:53:33.015,57.561816666666665,False,True
517,460020095020826206,123.33983723,41.66078458,460.0,2018-10-03 11:29:15.292,2018-10-03 12:35:35.566,66.3379,False,False
519,460020095020826206,123.34569617,41.66342385,469.0,2018-10-03 15:07:00.049,2018-10-03 17:14:44.756,127.74511666666668,False,False
520,460020095020826206,123.33374375,41.65708219,975.0,2018-10-03 17:54:09.569,2018-10-03 19:05:04.609,70.91733333333333,False,False
521,460020095020826206,123.34683989999999,41.66125743,981.0,2018-10-03 19:35:22.741,2018-10-03 20:19:00.451,43.6285,False,False
522,460020095020826206,123.39607240000002,41.77682114,119.0,2018-10-03 20:47:46.385,2018-10-03 21:04:16.780,16.50658333333333,True,False
523,460020095020826206,123.40872420000001,41.80685021,64.0,2018-10-03 22:15:28.965,2018-10-03 23:49:11.991,93.7171,True,False
524,460020095021709464,123.40607390000001,41.79291349,296.0,2018-10-03 00:07:04.944,2018-10-03 10:05:19.451,598.2417833333333,False,False
527,460020095024525542,123.41198729999999,41.8078804,56.0,2018-10-03 22:06:40.476,2018-10-03 22:30:06.734,23.437633333333334,True,False
528,460020095024525542,123.41198729999999,41.8078804,56.0,2018-10-03 23:00:22.050,2018-10-03 23:26:27.494,26.090733333333333,True,False
