timestamp,imsi,laci,longitude,latitude
1538580721122,460000095060523239,16888-249686079,123.34655,41.83549881
1538580731546,460000095060523239,16888-249686029,123.34655,41.83549881
1538580757096,460000095060523239,16888-249686029,123.34655,41.83549881
1538580955926,460000095060523239,16409-235144737,123.3664169,41.82369995
1538581183935,460000095060523239,16409-235156020,123.37551119999999,41.83227158
1538581612001,460000095060523239,16794-67684383,123.35939029999999,41.80435944
1538581612632,460000095060523239,16794-67684383,123.35939029999999,41.80435944
1538581703096,460000095060523239,16388-2515211,123.34884640000001,41.79114151
1538581950181,460000095060523239,16404-67852862,123.33889769999999,41.77386856
1538582019463,460000095060523239,16643-67697421,123.35494229999999,41.76934052
1538582044795,460000095060523239,16643-2278412,123.35832979999999,41.76795959
1538582117046,460000095060523239,16643-67639861,123.3745193,41.76560974
1538582128694,460000095060523239,16788-67434549,123.38121029999999,41.76419067
1538497475589,460000095062189004,16789-67436853,123.4128571,41.80469894
1538498071811,460000095062189004,16789-67569931,123.41198729999999,41.8078804
1538498194544,460000095062189004,16789-67569931,123.41198729999999,41.8078804
1538498581964,460000095062189004,16789-67436853,123.4128571,41.80469894
1538498664914,460000095062189004,16789-67436811,123.4128571,41.80469894
1538499000588,460000095062189004,16789-67436575,123.4106903,41.80588913
1538499029940,460000095062189004,16789-67436595,123.4106903,41.80588913
1538499263705,460000095062189004,16789-67567925,123.41596979999998,41.80778122
1538499288857,460000095062189004,16789-67567925,123.41596979999998,41.80778122
1538534959825,460000095062189004,16789-67567925,123.41596979999998,41.80778122
1538560370535,460000095062189004,16789-67436575,123.4106903,41.80588913
1538568445136,460000095062189004,16789-67567925,123.41596979999998,41.80778122
1538575083258,460000095062189004,16789-67567925,123.41596979999998,41.80778122
1538562802706,460000095062225863,16400-13064836,123.19116969999999,41.68534088
1538564046113,460000095062225863,16399-67491391,123.5041275,41.64099884
1538564227366,460000095062225863,16784-235020340,123.4925919,41.63954163
1538565420871,460000095062225863,16399-67420697,123.4945068,41.63238144
1538565502471,460000095062225863,16399-67491379,123.5041275,41.64099884
1538565753126,460000095062225863,16784-13060741,123.49598689999999,41.63759995
1538566487089,460000095062225863,16405-67481611,123.4642105,41.72201157
1538567097483,460000095062225863,16788-67472652,123.3912888,41.76742935
1538567269513,460000095062225863,16884-67454497,123.4003906,41.7820015
1538567331052,460000095062225863,16884-67454497,123.4003906,41.7820015
1538567372654,460000095062225863,16884-13092749,123.3970108,41.78289032
1538567408524,460000095062225863,16884-13092749,123.3970108,41.78289032
1538569056477,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538570900057,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538571652712,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538572592152,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538575470052,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538575709157,460000095062225863,16789-67567668,123.40872959999999,41.80886078
1538576105757,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538576941435,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538577312092,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538577392786,460000095062225863,16789-249616139,123.40870670000001,41.80638123
1538577402827,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538577403147,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538577409767,460000095062225863,16789-67567628,123.40872959999999,41.80886078
1538579081759,460000095062225863,16884-60337037,123.3990936,41.78593063
1538579082267,460000095062225863,16884-60337037,123.3990936,41.78593063
1538579175874,460000095062225863,16884-59806605,123.4026794,41.78025055
1538579176799,460000095062225863,16884-59806605,123.4026794,41.78025055
1538579692995,460000095062225863,16884-59806605,123.4026794,41.78025055
1538579960547,460000095062225863,16884-59806605,123.4026794,41.78025055
1538580142824,460000095062225863,16884-59806605,123.4026794,41.78025055
1538496738755,460000095063856923,16408-61352836,123.4176331,41.89228821
1538496820986,460000095063856923,16408-61352836,123.4176331,41.89228821
1538496848987,460000095063856923,16408-61352836,123.4176331,41.89228821
1538496863690,460000095063856923,16408-61352836,123.4176331,41.89228821
1538496894574,460000095063856923,16408-61352836,123.4176331,41.89228821
1538498894468,460000095063856923,16408-61352836,123.4176331,41.89228821
1538499359595,460000095063856923,16408-61352836,123.4176331,41.89228821
1538499612990,460000095063856923,16408-61352836,123.4176331,41.89228821
1538500028489,460000095063856923,16408-61352836,123.4176331,41.89228821
1538500592990,460000095063856923,16408-61352836,123.4176331,41.89228821
1538501188130,460000095063856923,16408-61352836,123.4176331,41.89228821
1538501455176,460000095063856923,16408-61352836,123.4176331,41.89228821
1538501472986,460000095063856923,16408-61352836,123.4176331,41.89228821
1538503031043,460000095063856923,16408-61352836,123.4176331,41.89228821
1538503519594,460000095063856923,16408-61352836,123.4176331,41.89228821
1538504053465,460000095063856923,16408-61352836,123.4176331,41.89228821
1538504092033,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505319805,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505354990,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505356475,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505376989,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505400989,460000095063856923,16408-61352836,123.4176331,41.89228821
1538505998983,460000095063856923,16408-61352836,123.4176331,41.89228821
1538506872982,460000095063856923,16408-61352836,123.4176331,41.89228821
1538508280634,460000095063856923,16408-61352836,123.4176331,41.89228821
1538509062120,460000095063856923,16792-67643455,123.4012222,41.85905838
1538509641225,460000095063856923,16644-2519307,123.4206696,41.82857895
1538509679682,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538510174290,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538510254330,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538514733112,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538520174400,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538523923520,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538523923584,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538525359165,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538526932702,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538529282937,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538531289916,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538532212845,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538532861821,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538534011262,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538536539204,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538537451601,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538537476032,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538537491682,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538537623871,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538537908794,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538539576646,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538542866352,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538544960310,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538546640851,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538548074527,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538556950090,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538558590537,460000095063856923,16644-67669565,123.42252350000001,41.82743073
1538559867200,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538563288756,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538569159991,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538569442581,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538569565869,460000095063856923,16644-235158067,123.4256592,41.82775879
1538569565940,460000095063856923,16644-67669565,123.42252350000001,41.82743073
1538570287562,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538572611878,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538573159562,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538575434902,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538578600561,460000095063856923,16644-235158067,123.4256592,41.82775879
1538578807350,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538578854067,460000095063856923,16644-67669555,123.42252350000001,41.82743073
1538579095355,460000095063856923,16644-67669515,123.42252350000001,41.82743073
1538579565266,460000095063856923,16644-235158067,123.4256592,41.82775879
1538579670691,460000095063856923,16644-2519347,123.4206696,41.82857895
1538579717579,460000095063856923,16644-67676211,123.41976170000001,41.82294846
1538579941181,460000095063856923,16789-67569981,123.41198729999999,41.8078804
1538580078483,460000095063856923,16789-67569981,123.41198729999999,41.8078804
1538580116428,460000095063856923,16789-67569981,123.41198729999999,41.8078804
1538581726441,460000095063856923,16789-67567668,123.40872959999999,41.80886078
1538515760216,460000095063881983,16789-67436852,123.4128571,41.80469894
1538516482390,460000095063881983,16789-67581197,123.41542050000001,41.80363083
1538519393555,460000095063881983,16789-67567884,123.41596979999998,41.80778122
1538531726629,460000095063881983,16789-67569933,123.41198729999999,41.8078804
1538536949870,460000095063881983,16789-67569933,123.41198729999999,41.8078804
1538576788630,460000095063881983,16789-67569933,123.41198729999999,41.8078804
1538577673394,460000095063881983,16789-67436852,123.4128571,41.80469894
1538577926665,460000095063881983,16640-67577919,123.4267578,41.80054855
1538581288265,460000095063881983,16789-67581197,123.41542050000001,41.80363083
1538528127474,460000095063979850,16643-2372159,123.3691483,41.76670837
1538532601870,460000095063979850,16643-235147070,123.36646270000001,41.76753998
1538532755010,460000095063979850,16643-67644222,123.3614578,41.76667023
1538532974078,460000095063979850,16643-235143457,123.3492432,41.76873016
1538533569128,460000095063979850,16651-234918413,123.29022979999999,41.76979828
1538533810771,460000095063979850,16389-12586627,123.23985290000002,41.7648201
1538533980198,460000095063979850,16389-2197555,123.2273483,41.76507187
1538534052062,460000095063979850,16389-67890700,123.19760890000002,41.76462173
1538534252996,460000095063979850,16389-234920204,123.16815190000001,41.75511169
1538534281257,460000095063979850,16389-68022795,123.174057,41.74967957
1538534292537,460000095063979850,16389-234920204,123.16815190000001,41.75511169
1538534331703,460000095063979850,16389-68022795,123.174057,41.74967957
1538534347944,460000095063979850,16389-68022795,123.174057,41.74967957
1538534452990,460000095063979850,16389-12587653,123.1757584,41.75733185
1538534732821,460000095063979850,16389-12587653,123.1757584,41.75733185
1538534790596,460000095063979850,16389-12587653,123.1757584,41.75733185
1538534911774,460000095063979850,16389-68022797,123.174057,41.74967957
1538534954386,460000095063979850,16389-68022797,123.174057,41.74967957
1538535033723,460000095063979850,16389-68022797,123.174057,41.74967957
1538535164401,460000095063979850,16400-60150403,123.16499329999999,41.743640899999995
1538535291526,460000095063979850,16389-234920204,123.16815190000001,41.75511169
1538535299093,460000095063979850,16389-68022797,123.174057,41.74967957
1538535306599,460000095063979850,16400-60150403,123.16499329999999,41.743640899999995
1538535537692,460000095063979850,16389-68022797,123.174057,41.74967957
1538535649932,460000095063979850,16389-12587653,123.1757584,41.75733185
1538535674654,460000095063979850,16389-68022795,123.174057,41.74967957
1538535879998,460000095063979850,16389-12587653,123.1757584,41.75733185
1538535921762,460000095063979850,16389-68022795,123.174057,41.74967957
1538535997594,460000095063979850,16389-68022795,123.174057,41.74967957
1538536014007,460000095063979850,16389-68022795,123.174057,41.74967957
1538536016414,460000095063979850,16389-68022795,123.174057,41.74967957
1538536019941,460000095063979850,16389-68022795,123.174057,41.74967957
1538536021839,460000095063979850,16389-68022795,123.174057,41.74967957
1538536024509,460000095063979850,16389-68022795,123.174057,41.74967957
1538536037379,460000095063979850,16389-68022795,123.174057,41.74967957
1538536143941,460000095063979850,16389-68022795,123.174057,41.74967957
1538536622213,460000095063979850,16389-68022795,123.174057,41.74967957
1538536694863,460000095063979850,16389-68022795,123.174057,41.74967957
1538536867363,460000095063979850,16389-68022795,123.174057,41.74967957
1538537349251,460000095063979850,16389-68022795,123.174057,41.74967957
1538537367833,460000095063979850,16389-68022795,123.174057,41.74967957
1538537523789,460000095063979850,16389-234920204,123.16815190000001,41.75511169
1538538608007,460000095063979850,16389-68022795,123.174057,41.74967957
1538539286048,460000095063979850,16389-68022795,123.174057,41.74967957
1538539413909,460000095063979850,16389-68022795,123.174057,41.74967957
1538539646807,460000095063979850,16389-68022795,123.174057,41.74967957
1538540435952,460000095063979850,16389-68022797,123.174057,41.74967957
1538540882484,460000095063979850,16389-68022795,123.174057,41.74967957
1538541364354,460000095063979850,16389-68022795,123.174057,41.74967957
1538541601392,460000095063979850,16389-68022795,123.174057,41.74967957
1538541674125,460000095063979850,16389-68022795,123.174057,41.74967957
1538541687369,460000095063979850,16389-68022795,123.174057,41.74967957
1538542195312,460000095063979850,16389-68022795,123.174057,41.74967957
1538542224802,460000095063979850,16389-68022795,123.174057,41.74967957
1538542821492,460000095063979850,16389-68022795,123.174057,41.74967957
1538542840883,460000095063979850,16389-68022797,123.174057,41.74967957
1538542936501,460000095063979850,16389-68022795,123.174057,41.74967957
1538543016074,460000095063979850,16389-68022795,123.174057,41.74967957
1538543070283,460000095063979850,16389-68022795,123.174057,41.74967957
1538543323890,460000095063979850,16389-68022795,123.174057,41.74967957
1538543414067,460000095063979850,16389-68022795,123.174057,41.74967957
1538543424293,460000095063979850,16389-68022795,123.174057,41.74967957
1538543605154,460000095063979850,16400-60150403,123.16499329999999,41.743640899999995
1538543800324,460000095063979850,16389-68022795,123.174057,41.74967957
1538543811130,460000095063979850,16389-12587653,123.1757584,41.75733185
1538543861911,460000095063979850,16389-68022795,123.174057,41.74967957
1538543972290,460000095063979850,16389-234920204,123.16815190000001,41.75511169
1538544080619,460000095063979850,16389-13066373,123.18472290000001,41.75967026
1538544245548,460000095063979850,16389-12587908,123.18740079999999,41.77779007
1538544386745,460000095063979850,16389-60327813,123.1894608,41.78302002
1538544480284,460000095063979850,16389-234920991,123.1947632,41.79299164
1538544553282,460000095063979850,16389-2448397,123.1914215,41.82538986
1538544681847,460000095063979850,16389-67331595,123.19892879999999,41.83605957
1538544958417,460000095063979850,16389-235099405,123.21861270000001,41.87506866
1538544959869,460000095063979850,16389-2244107,123.21820829999999,41.85871124
1538545028093,460000095063979850,16389-235099405,123.21861270000001,41.87506866
1538545180924,460000095063979850,16389-67595533,123.1963196,41.87314987
1538545525862,460000095063979850,16385-67622412,123.0633774,41.91463089
1538545706478,460000095063979850,16385-67921676,123.06172179999999,41.92488098
1538545875101,460000095063979850,16385-67622411,123.0633774,41.91463089
1538546219780,460000095063979850,16385-67921677,123.06172179999999,41.92488098
1538546697182,460000095063979850,16385-235057421,122.99569699999999,41.97851181
1538546725956,460000095063979850,16394-67968012,122.9729919,41.97909927
1538546949114,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547115533,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547139871,460000095063979850,16385-235057419,122.99569699999999,41.97851181
1538547237372,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547273524,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547328962,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547346316,460000095063979850,16394-67968052,122.9729919,41.97909927
1538547872499,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538547884458,460000095063979850,16385-60322179,123.01329799999999,41.95848083
1538548203950,460000095063979850,16394-249573131,122.9704895,41.99243164
1538548391144,460000095063979850,16394-67610165,122.9983902,42.02111053
1538548684621,460000095063979850,16394-67968012,122.9729919,41.97909927
1538548870022,460000095063979850,16385-60322181,123.01329799999999,41.95848083
1538548936834,460000095063979850,16385-2395405,123.0349503,41.96205902
1538548993116,460000095063979850,16385-67623691,123.0257492,41.95175934
1538549030137,460000095063979850,16385-67623692,123.0257492,41.95175934
1538549390914,460000095063979850,16385-67921677,123.06172179999999,41.92488098
1538549657221,460000095063979850,16385-67622411,123.0633774,41.91463089
1538549979615,460000095063979850,16385-67920653,123.10964969999999,41.91384888
1538550091079,460000095063979850,16385-67920652,123.10964969999999,41.91384888
1538550192489,460000095063979850,16385-60153476,123.12214660000001,41.9006691
1538550366210,460000095063979850,16389-67595533,123.1963196,41.87314987
1538554742438,460000095063979850,16389-67595533,123.1963196,41.87314987
1538554840859,460000095063979850,16389-2244107,123.21820829999999,41.85871124
1538554845424,460000095063979850,16389-2244107,123.21820829999999,41.85871124
1538554876666,460000095063979850,16389-2244107,123.21820829999999,41.85871124
1538556149635,460000095063979850,16888-67867679,123.3276978,41.82641983
1538556225963,460000095063979850,16888-67969804,123.3370209,41.82825851
1538556240717,460000095063979850,16887-67852095,123.34983829999999,41.8263092
1538556338979,460000095063979850,16887-67852084,123.34983829999999,41.8263092
1538556488133,460000095063979850,16887-67635763,123.3848801,41.81599045
1538556547895,460000095063979850,16789-235161357,123.3919601,41.81158066
1538557501395,460000095063979850,16793-67263264,123.48385619999999,41.80891037
1538557679788,460000095063979850,16793-2288140,123.48747250000001,41.80281067
1538557814637,460000095063979850,16793-2288179,123.48747250000001,41.80281067
1538557849062,460000095063979850,16793-2288179,123.48747250000001,41.80281067
1538557874862,460000095063979850,16793-67226164,123.4856567,41.80027008
1538558169947,460000095063979850,16793-67226144,123.4856567,41.80027008
1538558183322,460000095063979850,16793-67226144,123.4856567,41.80027008
1538558225403,460000095063979850,16793-67226144,123.4856567,41.80027008
1538559009044,460000095063979850,16793-67226164,123.4856567,41.80027008
1538559176482,460000095063979850,16793-67226164,123.4856567,41.80027008
1538559250582,460000095063979850,16793-67226164,123.4856567,41.80027008
1538559311530,460000095063979850,16793-67226164,123.4856567,41.80027008
1538559350205,460000095063979850,16793-67226173,123.4856567,41.80027008
1538559450507,460000095063979850,16793-67226144,123.4856567,41.80027008
1538559643469,460000095063979850,16793-67226164,123.4856567,41.80027008
1538560501728,460000095063979850,16793-67226164,123.4856567,41.80027008
1538560621191,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561221536,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561268072,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561581618,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561635274,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561677744,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561761541,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561795929,460000095063979850,16793-67226164,123.4856567,41.80027008
1538561935865,460000095063979850,16793-67226164,123.4856567,41.80027008
1538562439677,460000095063979850,16793-67226164,123.4856567,41.80027008
1538562669653,460000095063979850,16793-67226164,123.4856567,41.80027008
1538563355757,460000095063979850,16793-67226164,123.4856567,41.80027008
1538564439191,460000095063979850,16793-67226165,123.4856567,41.80027008
1538564828664,460000095063979850,16793-67226164,123.4856567,41.80027008
1538565381987,460000095063979850,16793-67226164,123.4856567,41.80027008
1538566042710,460000095063979850,16793-67226164,123.4856567,41.80027008
1538566558512,460000095063979850,16793-67226164,123.4856567,41.80027008
1538566758906,460000095063979850,16793-67226164,123.4856567,41.80027008
1538567169753,460000095063979850,16793-67226164,123.4856567,41.80027008
1538568930069,460000095063979850,16793-67226164,123.4856567,41.80027008
1538568930072,460000095063979850,16793-67226164,123.4856567,41.80027008
1538569283493,460000095063979850,16793-67226164,123.4856567,41.80027008
1538569916008,460000095063979850,16793-67226164,123.4856567,41.80027008
1538569983384,460000095063979850,16793-67226164,123.4856567,41.80027008
1538570257672,460000095063979850,16793-67226164,123.4856567,41.80027008
1538570578586,460000095063979850,16793-67226164,123.4856567,41.80027008
1538570823354,460000095063979850,16793-67226164,123.4856567,41.80027008
1538571327532,460000095063979850,16793-67226164,123.4856567,41.80027008
1538571369932,460000095063979850,16793-67226164,123.4856567,41.80027008
1538572743569,460000095063979850,16793-67226165,123.4856567,41.80027008
1538573558550,460000095063979850,16793-67226164,123.4856567,41.80027008
1538573643069,460000095063979850,16793-67226164,123.4856567,41.80027008
1538574423059,460000095063979850,16793-67226164,123.4856567,41.80027008
1538574603481,460000095063979850,16793-67226164,123.4856567,41.80027008
1538574983540,460000095063979850,16793-67226164,123.4856567,41.80027008
1538575263465,460000095063979850,16793-67226164,123.4856567,41.80027008
1538575635192,460000095063979850,16793-67226164,123.4856567,41.80027008
1538576469782,460000095063979850,16793-67226164,123.4856567,41.80027008
1538577298904,460000095063979850,16793-67226164,123.4856567,41.80027008
1538577722755,460000095063979850,16793-67226164,123.4856567,41.80027008
1538577849130,460000095063979850,16793-67226173,123.4856567,41.80027008
1538577932485,460000095063979850,16793-67226144,123.4856567,41.80027008
1538578594080,460000095063979850,16793-67226164,123.4856567,41.80027008
1538578680366,460000095063979850,16793-67226164,123.4856567,41.80027008
1538578695207,460000095063979850,16793-67226164,123.4856567,41.80027008
1538578844837,460000095063979850,16793-67226164,123.4856567,41.80027008
1538578937107,460000095063979850,16793-67226165,123.4856567,41.80027008
1538579162806,460000095063979850,16793-67226165,123.4856567,41.80027008
1538579393236,460000095063979850,16793-67226164,123.4856567,41.80027008
1538579513245,460000095063979850,16793-67226164,123.4856567,41.80027008
1538579709208,460000095063979850,16793-67226165,123.4856567,41.80027008
1538579738421,460000095063979850,16793-67226144,123.4856567,41.80027008
1538580104462,460000095063979850,16793-67226164,123.4856567,41.80027008
1538581285950,460000095063979850,16793-67226164,123.4856567,41.80027008
1538581690408,460000095063979850,16793-67226144,123.4856567,41.80027008
1538581896756,460000095063979850,16793-67226164,123.4856567,41.80027008
1538581918296,460000095063979850,16793-67226164,123.4856567,41.80027008
1538582074777,460000095063979850,16793-67226173,123.4856567,41.80027008
1538582110236,460000095063979850,16793-67226173,123.4856567,41.80027008
1538582170083,460000095063979850,16793-2288190,123.48747250000001,41.80281067
1538501674543,460000095064919090,16401-67450379,123.41931149999999,41.78630829
1538504029232,460000095064919090,16401-67450379,123.41931149999999,41.78630829
1538507423234,460000095064919090,16401-67450379,123.41931149999999,41.78630829
1538508118494,460000095064919090,16640-67448895,123.42214969999999,41.78771973
1538536325880,460000095064919090,16401-67452990,123.42707820000001,41.78303909
1538547760054,460000095064919090,16640-67478589,123.4268494,41.78609085
1538547863490,460000095064919090,16640-67478589,123.4268494,41.78609085
1538548047904,460000095064919090,16401-67452990,123.42707820000001,41.78303909
1538553798058,460000095064919090,16640-67478589,123.4268494,41.78609085
1538554951274,460000095064919090,16640-67478589,123.4268494,41.78609085
1538566975395,460000095064919090,16640-67478589,123.4268494,41.78609085
1538568147296,460000095064919090,16640-67478589,123.4268494,41.78609085
1538568181943,460000095064919090,16640-67478589,123.4268494,41.78609085
1538569256246,460000095064919090,16640-67477567,123.4248962,41.79085159
1538570083397,460000095064919090,16884-67446580,123.40621189999999,41.79008865
1538570796055,460000095064919090,16655-2542092,123.40036770000002,41.79526138
1538572287361,460000095064919090,16655-2542132,123.40036770000002,41.79526138
1538572586991,460000095064919090,16655-2542142,123.40036770000002,41.79526138
1538574138619,460000095064919090,16655-2542132,123.40036770000002,41.79526138
1538575592540,460000095064919090,16655-2542132,123.40036770000002,41.79526138
1538576364328,460000095064919090,16655-2542132,123.40036770000002,41.79526138
1538576364360,460000095064919090,16655-2542132,123.40036770000002,41.79526138
1538581584626,460000095064919090,16789-249616139,123.40870670000001,41.80638123
1538497059132,460000095064990351,16642-249676054,123.4008865,41.80546951
1538499607162,460000095064990351,16642-249676054,123.4008865,41.80546951
1538503060769,460000095064990351,16642-249676054,123.4008865,41.80546951
1538505322727,460000095064990351,16642-249676054,123.4008865,41.80546951
1538506061417,460000095064990351,16642-249676054,123.4008865,41.80546951
1538509062060,460000095064990351,16642-249676054,123.4008865,41.80546951
1538518213278,460000095064990351,16642-249676054,123.4008865,41.80546951
1538520792160,460000095064990351,16642-249676054,123.4008865,41.80546951
1538522624162,460000095064990351,16642-249676054,123.4008865,41.80546951
1538522773911,460000095064990351,16642-249676054,123.4008865,41.80546951
1538523384001,460000095064990351,16642-249676054,123.4008865,41.80546951
1538523957329,460000095064990351,16644-67291700,123.4117737,41.83089066
1538524341648,460000095064990351,16792-67658805,123.40798190000001,41.85531998
1538524568432,460000095064990351,16792-61695373,123.40113829999999,41.86730957
1538525004911,460000095064990351,16792-67872524,123.399498,41.86359024
1538525133191,460000095064990351,16792-67872524,123.399498,41.86359024
1538525333405,460000095064990351,16792-67872524,123.399498,41.86359024
1538525574666,460000095064990351,16792-67872524,123.399498,41.86359024
1538526073737,460000095064990351,16792-67872524,123.399498,41.86359024
1538526411696,460000095064990351,16792-67872524,123.399498,41.86359024
1538526542918,460000095064990351,16792-67872524,123.399498,41.86359024
1538526894231,460000095064990351,16792-235030549,123.3951721,41.861400599999996
1538526907468,460000095064990351,16792-61695373,123.40113829999999,41.86730957
1538526913972,460000095064990351,16792-235030805,123.3951721,41.861400599999996
1538526920668,460000095064990351,16792-61695373,123.40113829999999,41.86730957
1538526996386,460000095064990351,16792-67872524,123.399498,41.86359024
1538527010703,460000095064990351,16792-67872524,123.399498,41.86359024
1538528461181,460000095064990351,16644-67669813,123.4087219,41.85224915
1538528772988,460000095064990351,16644-235145269,123.41139220000001,41.83663177
1538529041499,460000095064990351,16644-2538647,123.41359709999999,41.82078171
1538529366394,460000095064990351,16644-67356437,123.4078064,41.81684113
1538529954541,460000095064990351,16644-67356437,123.4078064,41.81684113
1538531328173,460000095064990351,16642-249679125,123.40216059999999,41.8132515
1538531328418,460000095064990351,16642-249679125,123.40216059999999,41.8132515
1538531430610,460000095064990351,16887-60020109,123.40029140000001,41.81436157
1538532383036,460000095064990351,16887-60020109,123.40029140000001,41.81436157
1538532686011,460000095064990351,16887-60020109,123.40029140000001,41.81436157
1538532724108,460000095064990351,16644-67692555,123.40415949999999,41.81858826
1538532834692,460000095064990351,16644-2236171,123.4052505,41.81732178
1538533095740,460000095064990351,16644-67356437,123.4078064,41.81684113
1538533135491,460000095064990351,16644-67356437,123.4078064,41.81684113
1538533254471,460000095064990351,16644-67356437,123.4078064,41.81684113
1538533269199,460000095064990351,16644-67356437,123.4078064,41.81684113
1538533479779,460000095064990351,16789-67662901,123.41043090000001,41.81703186
1538533647034,460000095064990351,16644-67356437,123.4078064,41.81684113
1538534003757,460000095064990351,16789-67662901,123.41043090000001,41.81703186
1538535019418,460000095064990351,16789-67662881,123.41043090000001,41.81703186
1538535058052,460000095064990351,16789-67662881,123.41043090000001,41.81703186
1538535234247,460000095064990351,16789-67662899,123.41043090000001,41.81703186
1538535427358,460000095064990351,16789-67662881,123.41043090000001,41.81703186
1538536238211,460000095064990351,16644-67356437,123.4078064,41.81684113
1538536697391,460000095064990351,16644-2236221,123.4052505,41.81732178
1538536699575,460000095064990351,16644-2236221,123.4052505,41.81732178
1538536715175,460000095064990351,16789-67251488,123.4068832,41.81591034
1538537154876,460000095064990351,16644-67356437,123.4078064,41.81684113
1538537535548,460000095064990351,16644-2236211,123.4052505,41.81732178
1538537589769,460000095064990351,16644-2236211,123.4052505,41.81732178
1538537700717,460000095064990351,16789-67662901,123.41043090000001,41.81703186
1538537887075,460000095064990351,16644-67356437,123.4078064,41.81684113
1538538077681,460000095064990351,16644-67299597,123.40666200000001,41.82329941
1538538163543,460000095064990351,16789-67662911,123.41043090000001,41.81703186
1538539475785,460000095064990351,16644-67356437,123.4078064,41.81684113
1538545818179,460000095064990351,16644-67356437,123.4078064,41.81684113
1538549532735,460000095064990351,16789-67251489,123.4068832,41.81591034
1538550300293,460000095064990351,16887-60020109,123.40029140000001,41.81436157
1538550386065,460000095064990351,16887-60020109,123.40029140000001,41.81436157
1538551231693,460000095064990351,16644-67356437,123.4078064,41.81684113
1538551438369,460000095064990351,16789-67679039,123.4113693,41.81541061
1538552288868,460000095064990351,16644-2236171,123.4052505,41.81732178
1538552634532,460000095064990351,16789-67662901,123.41043090000001,41.81703186
1538552634952,460000095064990351,16789-67662901,123.41043090000001,41.81703186
1538553107336,460000095064990351,16789-67662881,123.41043090000001,41.81703186
