imsi,start,end,startPlot,endPlot,startlatitude,startlongitude,endlatitude,endlongitude,type
460000095079109575,2018-10-03 12:31:13.949000,2018-10-03 12:49:40.355000,685,683,123.20349879999999,41.37300873,122.88127140000002,41.14147186,3.0
460000095080923032,2018-10-03 00:06:46.647000,2018-10-03 01:21:06.062000,49,293,123.4161072,41.78958893,123.4028625,41.77616882,4.0
460000095080923032,2018-10-03 00:52:55.990000,2018-10-03 01:16:29.043000,1300,183,123.40450290000001,41.76560974,123.3988419,41.75511932,4.0
460000095080923032,2018-10-03 01:07:45.570000,2018-10-03 03:32:34.235000,183,1300,123.3988419,41.75511932,123.40450290000001,41.76560974,4.0
460000095080923032,2018-10-03 01:57:10.694000,2018-10-03 06:10:35.921000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 04:31:18.043000,2018-10-03 06:58:12.130000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 06:58:12.130000,2018-10-03 07:05:14.521000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 07:05:14.521000,2018-10-03 08:30:30.680000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 08:30:30.680000,2018-10-03 08:47:18.026000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 08:47:18.026000,2018-10-03 11:13:40.137000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080923032,2018-10-03 09:20:40.906000,2018-10-03 11:55:19.900000,1300,1302,123.40450290000001,41.76560974,123.39913940000001,41.76868820000001,3.0
460000095080923032,2018-10-03 11:44:30.865000,2018-10-03 12:10:24.430000,1302,705,123.39913940000001,41.76868820000001,123.39353179999999,41.80329132,4.0
460000095080923032,2018-10-03 12:10:24.430000,2018-10-03 12:12:01.338000,705,756,123.39353179999999,41.80329132,123.40216059999999,41.8132515,4.0
460000095080923032,2018-10-03 12:12:01.338000,2018-10-03 14:09:09.352000,756,1250,123.40216059999999,41.8132515,123.4061737,41.83095169,4.0
460000095080923032,2018-10-03 12:29:13.912000,2018-10-03 15:21:22.184000,1250,1250,123.4061737,41.83095169,123.4061737,41.83095169,1.0
460000095080923032,2018-10-03 14:40:53.948000,2018-10-03 15:42:18.682000,1304,1087,123.41059879999999,41.8341217,123.43798829999999,41.74845123,4.0
460000095080923032,2018-10-03 15:42:18.682000,2018-10-03 18:16:22.045000,1087,1123,123.43798829999999,41.74845123,123.44751740000001,41.79740906,4.0
460000095080923032,2018-10-03 18:16:22.045000,2018-10-03 18:19:38.475000,1123,1211,123.44751740000001,41.79740906,123.4596024,41.80141068,4.0
460000095080923032,2018-10-03 18:19:38.475000,2018-10-03 19:50:20.190000,1211,153,123.4596024,41.80141068,123.4638138,41.80162811,3.0
460000095080923032,2018-10-03 19:50:20.190000,2018-10-03 20:04:59.861000,153,155,123.4638138,41.80162811,123.4589996,41.80213165,3.0
460000095080923032,2018-10-03 20:04:59.861000,2018-10-03 21:11:32.115000,155,139,123.4589996,41.80213165,123.45439909999999,41.80009079,3.0
460000095080923032,2018-10-03 21:11:32.115000,2018-10-03 21:15:55.827000,139,7,123.45439909999999,41.80009079,123.4421463,41.80107879999999,4.0
460000095080923032,2018-10-03 21:15:55.827000,2018-10-03 21:23:00.951000,7,649,123.4421463,41.80107879999999,123.4267578,41.80054855,4.0
460000095080923032,2018-10-03 21:23:00.951000,2018-10-03 21:34:12.771000,649,1303,123.4267578,41.80054855,123.42003629999999,41.77737045,4.0
460000095080923032,2018-10-03 21:34:12.771000,2018-10-03 21:52:24.291000,1303,1300,123.42003629999999,41.77737045,123.40450290000001,41.76560974,4.0
460000095080923032,2018-10-03 21:52:24.291000,2018-10-03 23:07:10.672000,1300,1300,123.40450290000001,41.76560974,123.40450290000001,41.76560974,1.0
460000095080958864,2018-10-03 00:18:14.544000,2018-10-03 00:56:12.129000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 00:56:12.129000,2018-10-03 01:12:24.128000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 01:12:24.128000,2018-10-03 03:20:58.130000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 03:20:58.130000,2018-10-03 06:38:16.142000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 06:38:16.142000,2018-10-03 08:13:44.499000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 08:13:44.499000,2018-10-03 10:20:50.125000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 10:18:28.125000,2018-10-03 11:56:00.806000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 11:56:00.806000,2018-10-03 12:27:09.621000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 12:27:09.621000,2018-10-03 13:17:30.140000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 12:59:37.289000,2018-10-03 14:34:48.140000,648,648,123.42732240000002,41.80459976,123.42732240000002,41.80459976,1.0
460000095080958864,2018-10-03 13:53:45.098000,2018-10-03 16:16:43.141000,648,647,123.42732240000002,41.80459976,123.42796329999999,41.80072021,4.0
460000095080958864,2018-10-03 15:41:41.341000,2018-10-03 17:26:35.906000,649,647,123.4267578,41.80054855,123.42796329999999,41.80072021,3.0
460000095080958864,2018-10-03 17:06:09.875000,2018-10-03 17:33:09.236000,649,650,123.4267578,41.80054855,123.4277267,41.80987929999999,4.0
460000095080958864,2018-10-03 17:33:09.236000,2018-10-03 17:57:22.577000,650,316,123.4277267,41.80987929999999,123.4148865,41.85251999,4.0
460000095080958864,2018-10-03 17:43:18.225000,2018-10-03 19:07:09.078000,385,385,123.39823909999998,41.85168076,123.39823909999998,41.85168076,1.0
460000095080958864,2018-10-03 19:07:09.078000,2018-10-03 21:02:54.866000,385,616,123.39823909999998,41.85168076,123.39813229999999,41.84843826,4.0
460000095080958864,2018-10-03 20:05:25.667000,2018-10-03 21:22:01.796000,657,75,123.41139220000001,41.83663177,123.41336059999999,41.82601166,4.0
460000095080958864,2018-10-03 21:22:01.796000,2018-10-03 22:41:24.126000,75,658,123.41336059999999,41.82601166,123.400322,41.82603073,4.0
460000095080958864,2018-10-03 22:22:32.739000,2018-10-03 22:51:38.094000,390,64,123.393837,41.82297134,123.40870670000001,41.80638123,4.0
460000095080968055,2018-10-03 02:33:15.124000,2018-10-03 04:47:52.325000,386,386,123.3870163,41.84881973,123.3870163,41.84881973,1.0
460000095080968055,2018-10-03 04:47:52.325000,2018-10-03 05:03:18.195000,386,280,123.3870163,41.84881973,123.4065933,41.85773087,4.0
460000095080968055,2018-10-03 05:03:18.195000,2018-10-03 05:15:44.181000,280,634,123.4065933,41.85773087,123.3848801,41.81599045,4.0
460000095080968055,2018-10-03 05:15:44.181000,2018-10-03 05:20:18.787000,634,930,123.3848801,41.81599045,123.42067720000001,41.81034851,4.0
460000095080968055,2018-10-03 05:20:18.787000,2018-10-03 05:38:39.072000,930,870,123.42067720000001,41.81034851,123.47939299999999,41.80709839,4.0
460000095080968055,2018-10-03 05:38:39.072000,2018-10-03 05:45:42.900000,870,436,123.47939299999999,41.80709839,123.3919601,41.81158066,4.0
460000095080968055,2018-10-03 05:45:42.900000,2018-10-03 06:52:22.600000,436,382,123.3919601,41.81158066,123.39034270000002,41.84566116,4.0
460000095080968055,2018-10-03 05:59:49.359000,2018-10-03 06:17:54.171000,382,694,123.39034270000002,41.84566116,123.35838319999999,41.85480118,4.0
460000095080968055,2018-10-03 06:17:54.171000,2018-10-03 06:54:02.750000,694,1038,123.35838319999999,41.85480118,123.4122696,41.85971069,4.0
460000095080968055,2018-10-03 06:54:02.750000,2018-10-03 07:22:35.615000,1038,721,123.4122696,41.85971069,123.36248020000001,41.85189056,4.0
460000095080968055,2018-10-03 07:22:35.615000,2018-10-03 07:40:48.850000,721,721,123.36248020000001,41.85189056,123.36248020000001,41.85189056,1.0
460000095080968055,2018-10-03 07:40:48.850000,2018-10-03 07:47:57.050000,721,1036,123.36248020000001,41.85189056,123.3844376,41.8519783,4.0
460000095080968055,2018-10-03 07:47:57.050000,2018-10-03 08:31:26.816000,1036,386,123.3844376,41.8519783,123.3870163,41.84881973,4.0
460000095080968055,2018-10-03 08:31:26.816000,2018-10-03 08:54:11.226000,386,280,123.3870163,41.84881973,123.4065933,41.85773087,4.0
460000095080968055,2018-10-03 08:50:51.967000,2018-10-03 09:52:31.073000,280,1041,123.4065933,41.85773087,123.3943405,41.85129929,4.0
460000095080968055,2018-10-03 09:10:13.182000,2018-10-03 09:54:05.690000,1041,1042,123.3943405,41.85129929,123.38324740000002,41.87324142,4.0
460000095080968055,2018-10-03 09:54:05.690000,2018-10-03 10:43:02.593000,1042,800,123.38324740000002,41.87324142,123.31288149999999,41.84870911,4.0
460000095080968055,2018-10-03 10:07:28.948000,2018-10-03 12:23:04.113000,800,800,123.31288149999999,41.84870911,123.31288149999999,41.84870911,1.0
460000095080968055,2018-10-03 12:23:04.113000,2018-10-03 14:03:50.784000,800,1039,123.31288149999999,41.84870911,123.3786621,41.84878159,4.0
460000095080968055,2018-10-03 13:16:30.021000,2018-10-03 14:29:07.131000,1039,1040,123.3786621,41.84878159,123.3901825,41.85216141,4.0
460000095080968055,2018-10-03 13:56:17.576000,2018-10-03 14:35:46.112000,382,280,123.39034270000002,41.84566116,123.4065933,41.85773087,4.0
460000095080968055,2018-10-03 14:35:46.112000,2018-10-03 15:57:30.903000,280,280,123.4065933,41.85773087,123.4065933,41.85773087,1.0
460000095080968055,2018-10-03 15:57:30.903000,2018-10-03 16:19:55.018000,280,280,123.4065933,41.85773087,123.4065933,41.85773087,1.0
460000095080968055,2018-10-03 16:19:55.018000,2018-10-03 16:25:10.721000,280,800,123.4065933,41.85773087,123.31288149999999,41.84870911,4.0
460000095080968055,2018-10-03 16:25:10.721000,2018-10-03 16:45:48.207000,800,386,123.31288149999999,41.84870911,123.3870163,41.84881973,4.0
460000095080968055,2018-10-03 16:45:48.207000,2018-10-03 16:47:11.581000,386,386,123.3870163,41.84881973,123.3870163,41.84881973,1.0
460000095080968055,2018-10-03 16:47:11.581000,2018-10-03 16:59:33.868000,386,476,123.3870163,41.84881973,123.39048770000001,41.83256912,4.0
460000095080968055,2018-10-03 16:58:33.252000,2018-10-03 17:07:31.856000,484,76,123.39260859999999,41.83023071,123.40944669999999,41.81962967,4.0
460000095080968055,2018-10-03 17:07:31.856000,2018-10-03 17:07:41.087000,76,76,123.40944669999999,41.81962967,123.40944669999999,41.81962967,1.0
460000095080968055,2018-10-03 17:07:41.087000,2018-10-03 18:00:13.625000,76,131,123.40944669999999,41.81962967,123.4106903,41.80588913,4.0
460000095080968055,2018-10-03 17:45:50.045000,2018-10-03 18:31:31.325000,131,131,123.4106903,41.80588913,123.4106903,41.80588913,1.0
460000095080968055,2018-10-03 18:31:31.325000,2018-10-03 19:53:28.870000,131,131,123.4106903,41.80588913,123.4106903,41.80588913,1.0
460000095080968055,2018-10-03 19:23:14.510000,2018-10-03 20:56:02.339000,131,131,123.4106903,41.80588913,123.4106903,41.80588913,1.0
460000095080968055,2018-10-03 20:33:19.375000,2018-10-03 21:36:27.171000,131,131,123.4106903,41.80588913,123.4106903,41.80588913,1.0
460000095080968055,2018-10-03 21:36:27.171000,2018-10-03 21:58:15.252000,131,1043,123.4106903,41.80588913,123.3824615,41.8199501,4.0
460000095080968055,2018-10-03 21:58:15.252000,2018-10-03 22:17:59.605000,1043,1041,123.3824615,41.8199501,123.3943405,41.85129929,4.0
460000095080968055,2018-10-03 22:17:59.605000,2018-10-03 22:28:04.172000,1041,721,123.3943405,41.85129929,123.36248020000001,41.85189056,4.0
460000095080968055,2018-10-03 22:28:04.172000,2018-10-03 22:51:08.671000,721,280,123.36248020000001,41.85189056,123.4065933,41.85773087,4.0
460000095083402469,2018-10-03 13:02:39.883000,2018-10-03 18:03:13.245000,492,112,123.36750790000002,41.79407883,123.40065,41.79916,4.0
460000095083402469,2018-10-03 18:03:13.245000,2018-10-03 19:38:37.799000,112,10,123.40065,41.79916,123.4128571,41.80469894,4.0
460000095083402469,2018-10-03 19:38:37.799000,2018-10-03 19:41:57.386000,10,10,123.4128571,41.80469894,123.4128571,41.80469894,1.0
460000095083402469,2018-10-03 19:41:57.386000,2018-10-03 20:51:28.870000,10,173,123.4128571,41.80469894,123.3493729,41.79272079,4.0
460000095083402469,2018-10-03 20:40:08.750000,2018-10-03 22:06:23.836000,173,168,123.3493729,41.79272079,123.3501892,41.79389191,3.0
460000095083402469,2018-10-03 22:06:23.836000,2018-10-03 23:01:00.604000,168,173,123.3501892,41.79389191,123.3493729,41.79272079,3.0
460000095083402469,2018-10-03 23:01:00.604000,2018-10-03 23:11:17.377000,173,168,123.3493729,41.79272079,123.3501892,41.79389191,3.0
460000095083457844,2018-10-03 14:50:33.562000,2018-10-03 14:52:41.729000,479,471,123.348671,41.40481186,123.38453670000001,41.54256058,3.0
460000095083457844,2018-10-03 14:52:41.729000,2018-10-03 14:53:34.666000,471,488,123.38453670000001,41.54256058,123.3806305,41.54835892,3.0
460000095083457844,2018-10-03 14:53:34.666000,2018-10-03 15:05:44.708000,488,63,123.3806305,41.54835892,123.40508270000001,41.81103134,4.0
460000095083457844,2018-10-03 15:05:44.708000,2018-10-03 15:25:52.830000,63,472,123.40508270000001,41.81103134,123.4329834,41.81972885,4.0
460000095083457844,2018-10-03 15:18:59.037000,2018-10-03 15:42:16.845000,333,489,123.42867279999999,41.81935883,123.42195890000002,41.80764008,4.0
460000095083457844,2018-10-03 15:34:26.644000,2018-10-03 16:00:29.460000,486,474,123.4195023,41.79898071,123.39936829999999,41.75222015,4.0
460000095083457844,2018-10-03 15:57:02.017000,2018-10-03 16:13:45.217000,480,117,123.4019547,41.74487686,123.3872604,41.68149948,4.0
460000095083457844,2018-10-03 16:13:45.217000,2018-10-03 16:17:42.596000,117,475,123.3872604,41.68149948,123.37325290000001,41.66904831,4.0
460000095083457844,2018-10-03 16:17:42.596000,2018-10-03 17:56:08.961000,475,468,123.37325290000001,41.66904831,123.3495331,41.66714859,4.0
460000095083457844,2018-10-03 16:23:13.507000,2018-10-03 18:37:25.229000,469,460,123.3458176,41.6639595,123.3417969,41.66085815,4.0
460000095083457844,2018-10-03 18:37:25.229000,2018-10-03 19:41:56.663000,460,460,123.3417969,41.66085815,123.3417969,41.66085815,1.0
460000095083457844,2018-10-03 19:41:56.663000,2018-10-03 19:54:55.862000,460,483,123.3417969,41.66085815,123.28859709999999,41.75391006,4.0
460000095083457844,2018-10-03 19:54:55.862000,2018-10-03 19:57:00.282000,483,477,123.28859709999999,41.75391006,123.27984620000001,41.77922058,4.0
460000095083457844,2018-10-03 19:57:00.282000,2018-10-03 19:57:14.770000,477,491,123.27984620000001,41.77922058,123.2778473,41.78396988,3.0
460000095083457844,2018-10-03 19:57:14.770000,2018-10-03 20:03:03.632000,491,482,123.2778473,41.78396988,123.3261337,41.80942917,4.0
460000095083457844,2018-10-03 20:03:03.632000,2018-10-03 20:05:46.166000,482,292,123.3261337,41.80942917,123.3325119,41.81990051,4.0
460000095083457844,2018-10-03 20:05:46.166000,2018-10-03 20:05:46.321000,292,292,123.3325119,41.81990051,123.3325119,41.81990051,1.0
460000095083457844,2018-10-03 20:05:46.321000,2018-10-03 20:09:06.084000,292,485,123.3325119,41.81990051,123.35726170000001,41.84912109,4.0
460000095083457844,2018-10-03 20:09:06.084000,2018-10-03 20:29:42.922000,485,476,123.35726170000001,41.84912109,123.39048770000001,41.83256912,4.0
460000095083457844,2018-10-03 20:27:46.705000,2018-10-03 20:37:24.651000,484,74,123.39260859999999,41.83023071,123.41359709999999,41.82078171,4.0
460000095083457844,2018-10-03 20:37:24.651000,2018-10-03 20:38:10.254000,74,74,123.41359709999999,41.82078171,123.41359709999999,41.82078171,1.0
460000095083457844,2018-10-03 20:38:10.254000,2018-10-03 21:46:40.553000,74,112,123.41359709999999,41.82078171,123.40065,41.79916,4.0
460000095083457844,2018-10-03 20:48:38.884000,2018-10-03 22:21:56.720000,112,478,123.40065,41.79916,123.39956670000001,41.80458832,4.0
460000095083457844,2018-10-03 22:21:56.720000,2018-10-03 22:27:24.111000,478,112,123.39956670000001,41.80458832,123.40065,41.79916,4.0
460000095083457844,2018-10-03 22:27:24.111000,2018-10-03 23:29:54.539000,112,112,123.40065,41.79916,123.40065,41.79916,1.0
460000095083470449,2018-10-03 00:08:50.100000,2018-10-03 01:01:14.959000,707,166,123.3877335,41.78232956,123.3501663,41.78908920000001,4.0
460000095083470449,2018-10-03 01:01:14.959000,2018-10-03 01:07:05.834000,166,1004,123.3501663,41.78908920000001,123.33557890000002,41.79264832,4.0
460000095083470449,2018-10-03 01:03:17.146000,2018-10-03 01:17:43.365000,1014,1011,123.3363037,41.790958399999994,123.3630905,41.78102875,4.0
460000095083470449,2018-10-03 01:17:43.365000,2018-10-03 01:23:10.994000,1011,806,123.3630905,41.78102875,123.38919070000001,41.78546906,4.0
460000095083470449,2018-10-03 01:23:10.994000,2018-10-03 01:23:12.030000,806,684,123.38919070000001,41.78546906,123.3921814,41.78488922,3.0
460000095083470449,2018-10-03 01:23:12.030000,2018-10-03 01:26:47.239000,684,442,123.3921814,41.78488922,123.4083481,41.77854156,4.0
460000095083470449,2018-10-03 01:26:47.239000,2018-10-03 01:27:56.853000,442,1007,123.4083481,41.77854156,123.4099121,41.77733994,3.0
460000095083470449,2018-10-03 01:27:56.853000,2018-10-03 01:54:12.959000,1007,1019,123.4099121,41.77733994,123.42291259999999,41.786128999999995,4.0
460000095083470449,2018-10-03 01:32:16.526000,2018-10-03 02:55:03.944000,221,221,123.42214969999999,41.78771973,123.42214969999999,41.78771973,1.0
460000095083470449,2018-10-03 02:55:03.944000,2018-10-03 11:02:26.657000,221,221,123.42214969999999,41.78771973,123.42214969999999,41.78771973,1.0
460000095083470449,2018-10-03 10:36:37.596000,2018-10-03 11:13:40.389000,176,123,123.41683959999999,41.78324127,123.3975372,41.7638588,4.0
460000095083470449,2018-10-03 11:13:40.389000,2018-10-03 11:52:39.536000,123,147,123.3975372,41.7638588,123.3260727,41.78894043,4.0
460000095083470449,2018-10-03 11:23:43.027000,2018-10-03 12:53:40.323000,1016,1016,123.32295990000001,41.79343033,123.32295990000001,41.79343033,1.0
460000095083470449,2018-10-03 12:53:40.323000,2018-10-03 13:58:10.349000,1016,1016,123.32295990000001,41.79343033,123.32295990000001,41.79343033,1.0
460000095083470449,2018-10-03 13:58:10.349000,2018-10-03 15:32:03.170000,1016,1004,123.32295990000001,41.79343033,123.33557890000002,41.79264832,4.0
460000095083470449,2018-10-03 15:32:03.170000,2018-10-03 16:44:04.539000,1004,1012,123.33557890000002,41.79264832,123.38227079999999,41.78503036,4.0
460000095083470449,2018-10-03 15:59:00.809000,2018-10-03 19:40:59.941000,1012,1013,123.38227079999999,41.78503036,123.41233059999999,41.77627945,4.0
460000095083470449,2018-10-03 17:18:01.188000,2018-10-03 19:46:47.001000,274,806,123.40197749999999,41.78142166,123.38919070000001,41.78546906,4.0
460000095083470449,2018-10-03 19:46:47.001000,2018-10-03 19:51:55.446000,806,452,123.38919070000001,41.78546906,123.37180330000001,41.79592896,4.0
460000095083470449,2018-10-03 19:51:55.446000,2018-10-03 19:55:52.439000,452,607,123.37180330000001,41.79592896,123.3785324,41.80574036,4.0
460000095083470449,2018-10-03 19:55:52.439000,2018-10-03 20:13:11.252000,607,634,123.3785324,41.80574036,123.3848801,41.81599045,4.0
460000095083470449,2018-10-03 20:01:45.844000,2018-10-03 20:24:32.475000,653,59,123.3876038,41.82257843,123.4131699,41.81354904,4.0
460000095083470449,2018-10-03 20:24:32.475000,2018-10-03 20:30:12.160000,59,59,123.4131699,41.81354904,123.4131699,41.81354904,1.0
460000095083470449,2018-10-03 20:30:12.160000,2018-10-03 20:54:19.825000,59,14,123.4131699,41.81354904,123.40036770000002,41.79272079,4.0
460000095083470449,2018-10-03 20:41:49.255000,2018-10-03 22:06:40.479000,1023,1008,123.39848329999998,41.79013824,123.4101486,41.77920151,4.0
460000095083470449,2018-10-03 21:19:14.744000,2018-10-03 22:14:51.283000,1018,1024,123.41226200000001,41.78229904,123.4243088,41.79365158,4.0
460000095083470449,2018-10-03 22:14:51.283000,2018-10-03 22:16:37.293000,1024,649,123.4243088,41.79365158,123.4267578,41.80054855,4.0
460000095083470449,2018-10-03 22:16:37.293000,2018-10-03 22:53:29.457000,649,1005,123.4267578,41.80054855,123.43933870000001,41.82339096,4.0
460000095083470449,2018-10-03 22:33:32.264000,2018-10-03 23:29:19.200000,301,495,123.4354477,41.82389832,123.41976170000001,41.82294846,4.0
460000095083470449,2018-10-03 23:03:08.918000,2018-10-03 23:40:50.437000,56,356,123.41198729999999,41.8078804,123.4041138,41.7967186,4.0
460000095083470449,2018-10-03 23:40:50.437000,2018-10-03 23:55:33.866000,356,36,123.4041138,41.7967186,123.39824679999998,41.78939819,4.0
460000095083499334,2018-10-03 00:00:48.928000,2018-10-03 02:00:16.156000,494,494,123.527092,41.82112885,123.527092,41.82112885,1.0
460000095083499334,2018-10-03 01:42:08.174000,2018-10-03 06:42:04.287000,494,494,123.527092,41.82112885,123.527092,41.82112885,1.0
460000095083499334,2018-10-03 02:34:18.918000,2018-10-03 07:50:49.200000,494,494,123.527092,41.82112885,123.527092,41.82112885,1.0
460000095083499334,2018-10-03 07:15:48.971000,2018-10-03 09:19:34.124000,494,494,123.527092,41.82112885,123.527092,41.82112885,1.0
460000095083499334,2018-10-03 08:40:14.667000,2018-10-03 10:48:37.113000,494,497,123.527092,41.82112885,123.5230331,41.820831299999995,4.0
460000095083499334,2018-10-03 10:26:27.386000,2018-10-03 14:00:50.706000,497,494,123.5230331,41.820831299999995,123.527092,41.82112885,4.0
460000095083499334,2018-10-03 14:00:50.706000,2018-10-03 14:18:27.462000,494,498,123.527092,41.82112885,123.50682830000001,41.81856155,4.0
460000095083499334,2018-10-03 14:18:27.462000,2018-10-03 14:24:35.875000,498,544,123.50682830000001,41.81856155,123.50700379999999,41.801651,4.0
460000095083499334,2018-10-03 14:24:35.875000,2018-10-03 14:24:42.598000,544,523,123.50700379999999,41.801651,123.50794979999999,41.7985611,3.0
460000095083499334,2018-10-03 14:24:42.598000,2018-10-03 14:26:09.265000,523,543,123.50794979999999,41.7985611,123.4944763,41.79679108,4.0
460000095083499334,2018-10-03 14:26:09.265000,2018-10-03 15:04:10.208000,543,549,123.4944763,41.79679108,123.46981809999998,41.81048965,4.0
460000095083499334,2018-10-03 14:59:30.857000,2018-10-03 15:11:44.387000,517,1,123.47048190000001,41.80458832,123.4396362,41.80488968,4.0
460000095083499334,2018-10-03 15:11:44.387000,2018-10-03 15:36:37.047000,1,286,123.4396362,41.80488968,123.3940125,41.77256012,4.0
460000095083499334,2018-10-03 15:36:37.047000,2018-10-03 15:50:14.496000,286,500,123.3940125,41.77256012,123.4500885,41.74700928,4.0
460000095083499334,2018-10-03 15:50:14.496000,2018-10-03 15:54:34.213000,500,501,123.4500885,41.74700928,123.43533329999998,41.7365303,4.0
460000095083499334,2018-10-03 15:54:34.213000,2018-10-03 16:07:43.116000,501,502,123.43533329999998,41.7365303,123.42346189999999,41.77199936,4.0
460000095083499334,2018-10-03 16:07:43.116000,2018-10-03 16:09:40.619000,502,172,123.42346189999999,41.77199936,123.4153519,41.7809906,4.0
460000095083499334,2018-10-03 16:09:40.619000,2018-10-03 16:14:42.939000,172,14,123.4153519,41.7809906,123.40036770000002,41.79272079,4.0
460000095083499334,2018-10-03 16:14:42.939000,2018-10-03 16:22:29.392000,14,351,123.40036770000002,41.79272079,123.386528,41.80400848,4.0
460000095083499334,2018-10-03 16:22:29.392000,2018-10-03 16:30:16.138000,351,503,123.386528,41.80400848,123.36467739999999,41.8122406,4.0
460000095083499334,2018-10-03 16:30:16.138000,2018-10-03 16:35:38.228000,503,531,123.36467739999999,41.8122406,123.3805008,41.82862854,4.0
460000095083499334,2018-10-03 16:35:38.228000,2018-10-03 16:41:07.349000,531,61,123.3805008,41.82862854,123.39913940000001,41.82085037,4.0
460000095083499334,2018-10-03 16:41:07.349000,2018-10-03 16:43:34.403000,61,5,123.39913940000001,41.82085037,123.41217040000001,41.8152504,4.0
460000095083499334,2018-10-03 16:43:34.403000,2018-10-03 17:01:06.769000,5,504,123.41217040000001,41.8152504,123.44027709999999,41.7974205,4.0
460000095083499334,2018-10-03 16:56:15.167000,2018-10-03 17:23:50.337000,518,524,123.44979099999999,41.80157852,123.49038700000001,41.820961,4.0
460000095083499334,2018-10-03 17:23:50.337000,2018-10-03 17:26:23.353000,524,519,123.49038700000001,41.820961,123.4834518,41.81864166,4.0
460000095083499334,2018-10-03 17:26:23.353000,2018-10-03 17:27:28.723000,519,506,123.4834518,41.81864166,123.4723511,41.81412125,4.0
460000095083499334,2018-10-03 17:27:28.723000,2018-10-03 17:33:05.420000,506,505,123.4723511,41.81412125,123.46842190000001,41.80614853,4.0
460000095083499334,2018-10-03 17:33:05.420000,2018-10-03 17:43:52.776000,505,520,123.46842190000001,41.80614853,123.46852109999999,41.82378006,4.0
460000095083499334,2018-10-03 17:43:52.776000,2018-10-03 18:31:47.998000,520,507,123.46852109999999,41.82378006,123.4117813,41.72259903,4.0
460000095083499334,2018-10-03 18:11:53.456000,2018-10-03 18:19:38.172000,555,117,123.4146423,41.71826172,123.3872604,41.68149948,4.0
460000095083499334,2018-10-03 18:19:38.172000,2018-10-03 18:33:50.703000,117,120,123.3872604,41.68149948,123.4054337,41.73435974,4.0
460000095083499334,2018-10-03 18:33:50.703000,2018-10-03 18:48:53.237000,120,525,123.4054337,41.73435974,123.42845919999999,41.73984146,4.0
460000095083499334,2018-10-03 18:45:24.226000,2018-10-03 18:57:18.457000,537,521,123.4448166,41.74306107,123.4367371,41.78224945,4.0
460000095083499334,2018-10-03 18:57:18.457000,2018-10-03 19:06:41.061000,521,458,123.4367371,41.78224945,123.4489136,41.80635071,4.0
460000095083499334,2018-10-03 19:06:41.061000,2018-10-03 19:11:09.646000,458,509,123.4489136,41.80635071,123.45327759999998,41.81713104,4.0
460000095083499334,2018-10-03 19:11:09.646000,2018-10-03 19:29:57.295000,509,527,123.45327759999998,41.81713104,123.39685060000001,41.809619899999994,4.0
460000095083499334,2018-10-03 19:29:57.295000,2018-10-03 19:34:48.493000,527,528,123.39685060000001,41.809619899999994,123.34365079999999,41.82538986,4.0
460000095083499334,2018-10-03 19:34:09.414000,2018-10-03 19:38:02.325000,528,553,123.34365079999999,41.82538986,123.3321991,41.81190109,4.0
460000095083499334,2018-10-03 19:38:02.325000,2018-10-03 19:43:10.249000,553,556,123.3321991,41.81190109,123.34375759999999,41.808788299999996,4.0
460000095083499334,2018-10-03 19:41:05.038000,2018-10-03 19:58:24.449000,511,533,123.3525925,41.81206131,123.37641140000001,41.79084015,4.0
460000095083499334,2018-10-03 19:58:24.449000,2018-10-03 20:05:19.653000,533,276,123.37641140000001,41.79084015,123.3942108,41.77685928,4.0
460000095083499334,2018-10-03 20:05:19.653000,2018-10-03 20:05:56.021000,276,276,123.3942108,41.77685928,123.3942108,41.77685928,1.0
460000095083499334,2018-10-03 20:05:56.021000,2018-10-03 20:11:47.940000,276,540,123.3942108,41.77685928,123.39539340000002,41.74097061,4.0
