imsi,longitude,latitude,plot,date_time
460000095083457844,123.42195890000002,41.80764008,753,2018-10-03 15:34:26.644
460000095083457844,123.4248505,41.80847931,751,2018-10-03 15:37:40.926
460000095083457844,123.4195023,41.79898071,748,2018-10-03 15:42:16.845
460000095083457844,123.3993683,41.75222015,731,2018-10-03 15:57:02.017
460000095083457844,123.4026031,41.7406311,741,2018-10-03 16:00:27.698
460000095083457844,123.4019547,41.74487686,740,2018-10-03 16:00:29.460
460000095083457844,123.3872604,41.68149948,742,2018-10-03 16:13:45.217
460000095083457844,123.3732529,41.66904831,733,2018-10-03 16:17:42.596
460000095083457844,123.3417969,41.66085815,745,2018-10-03 18:37:25.229
460000095083457844,123.3417969,41.66085815,745,2018-10-03 19:41:56.663
460000095083457844,123.2885971,41.75391006,744,2018-10-03 19:54:55.862
460000095083457844,123.2798462,41.77922058,737,2018-10-03 19:57:00.282
460000095083457844,123.2778473,41.78396988,755,2018-10-03 19:57:14.770
460000095083457844,123.3261337,41.80942917,743,2018-10-03 20:03:03.632
460000095083457844,123.3325119,41.81990051,441,2018-10-03 20:05:46.166
460000095083457844,123.3325119,41.81990051,441,2018-10-03 20:05:46.321
460000095083457844,123.3572617,41.84912109,747,2018-10-03 20:09:06.084
460000095083457844,123.3904877,41.83256912,735,2018-10-03 20:27:46.705
460000095083457844,123.3904877,41.83256912,735,2018-10-03 20:27:46.708
460000095083457844,123.3926086,41.83023071,746,2018-10-03 20:29:42.922
460000095083457844,123.4135971,41.82078171,131,2018-10-03 20:37:24.651
460000095083457844,123.4135971,41.82078171,131,2018-10-03 20:38:10.254
460000095083457844,123.3995667,41.80458832,738,2018-10-03 22:21:56.720
460000095083457844,123.40065,41.79916,736,2018-10-03 22:27:24.111
460000095083457844,123.40065,41.79916,736,2018-10-03 23:06:42.537
460000095083457844,123.40065,41.79916,736,2018-10-03 23:13:47.006
460000095083457844,123.40065,41.79916,736,2018-10-03 23:29:54.539
460000095083470449,123.39824679999998,41.78939819,1668,2018-10-03 00:14:39.411
460000095083470449,123.3501663,41.78908920000001,243,2018-10-03 01:01:14.959
460000095083470449,123.33557890000002,41.79264832,1652,2018-10-03 01:03:17.146
460000095083470449,123.3363037,41.7909584,1672,2018-10-03 01:05:58.690
460000095083470449,123.3363037,41.7909584,1672,2018-10-03 01:07:05.834
460000095083470449,123.3630905,41.78102875,1669,2018-10-03 01:17:43.365
460000095083470449,123.3891907,41.78546906,1686,2018-10-03 01:23:10.994
460000095083470449,123.3921814,41.78488922,1078,2018-10-03 01:23:12.030
460000095083470449,123.4083481,41.77854156,1678,2018-10-03 01:26:47.239
460000095083470449,123.4099121,41.77733994,1655,2018-10-03 01:27:56.853
460000095083470449,123.4221497,41.78771973,1653,2018-10-03 02:55:03.944
460000095083470449,123.3975372,41.7638588,1687,2018-10-03 11:13:40.389
460000095083470449,123.3260727,41.78894043,1697,2018-10-03 11:23:43.027
460000095083470449,123.3229599,41.79343033,1692,2018-10-03 11:25:13.599
460000095083470449,123.3229599,41.79343033,1676,2018-10-03 11:52:39.536
460000095083470449,123.3229599,41.79343033,1676,2018-10-03 12:53:40.323
460000095083470449,123.3229599,41.79343033,1676,2018-10-03 13:58:10.349
460000095083470449,123.33557890000002,41.79264832,1648,2018-10-03 15:32:03.170
460000095083470449,123.3891907,41.78546906,1686,2018-10-03 19:46:47.001
460000095083470449,123.3718033,41.79592896,692,2018-10-03 19:51:55.446
460000095083470449,123.3785324,41.80574036,1680,2018-10-03 19:55:52.439
460000095083470449,123.4131699,41.81354904,117,2018-10-03 20:24:32.475
460000095083470449,123.4131699,41.81354904,117,2018-10-03 20:30:12.160
460000095083470449,123.40036770000002,41.79272079,1424,2018-10-03 20:41:49.255
460000095083470449,123.40036770000002,41.79272079,1424,2018-10-03 20:41:49.505
460000095083470449,123.39848329999998,41.79013824,1699,2018-10-03 20:54:19.825
460000095083470449,123.4243088,41.79365158,1701,2018-10-03 22:14:51.283
460000095083470449,123.4267578,41.80054855,1660,2018-10-03 22:16:37.293
460000095083470449,123.4041138,41.7967186,1416,2018-10-03 23:40:50.437
460000095083470449,123.39824679999998,41.78939819,1668,2018-10-03 23:55:33.866
460000095083499334,123.527092,41.82112885,760,2018-10-03 02:34:18.918
460000095083499334,123.527092,41.82112885,760,2018-10-03 02:55:56.062
460000095083499334,123.527092,41.82112885,760,2018-10-03 07:15:48.971
460000095083499334,123.527092,41.82112885,760,2018-10-03 07:26:27.365
460000095083499334,123.527092,41.82112885,760,2018-10-03 07:50:49.200
460000095083499334,123.527092,41.82112885,760,2018-10-03 08:40:14.667
460000095083499334,123.527092,41.82112885,760,2018-10-03 09:00:23.820
460000095083499334,123.527092,41.82112885,760,2018-10-03 09:19:34.124
460000095083499334,123.527092,41.82112885,760,2018-10-03 14:00:50.706
460000095083499334,123.5068283,41.81856155,764,2018-10-03 14:18:27.462
460000095083499334,123.5070038,41.801651,827,2018-10-03 14:24:35.875
460000095083499334,123.5079498,41.7985611,795,2018-10-03 14:24:42.598
460000095083499334,123.4944763,41.79679108,826,2018-10-03 14:26:09.265
460000095083499334,123.4396362,41.80488968,833,2018-10-03 15:11:44.387
460000095083499334,123.3940125,41.77256012,446,2018-10-03 15:36:37.047
460000095083499334,123.4500885,41.74700928,766,2018-10-03 15:50:14.496
460000095083499334,123.43533329999998,41.7365303,767,2018-10-03 15:54:34.213
460000095083499334,123.4234619,41.77199936,768,2018-10-03 16:07:43.116
460000095083499334,123.4153519,41.7809906,834,2018-10-03 16:09:40.619
460000095083499334,123.40036770000002,41.79272079,24,2018-10-03 16:14:42.939
460000095083499334,123.386528,41.80400848,835,2018-10-03 16:22:29.392
460000095083499334,123.3646774,41.8122406,769,2018-10-03 16:30:16.138
460000095083499334,123.3805008,41.82862854,848,2018-10-03 16:35:38.228
460000095083499334,123.3991394,41.82085037,770,2018-10-03 16:41:07.349
460000095083499334,123.4121704,41.8152504,6,2018-10-03 16:43:34.403
460000095083499334,123.4402771,41.7974205,771,2018-10-03 16:56:15.167
460000095083499334,123.449791,41.80157852,790,2018-10-03 17:00:32.722
460000095083499334,123.449791,41.80157852,790,2018-10-03 17:01:06.769
460000095083499334,123.490387,41.820961,797,2018-10-03 17:23:50.337
460000095083499334,123.4834518,41.81864166,791,2018-10-03 17:26:23.353
460000095083499334,123.4723511,41.81412125,773,2018-10-03 17:27:28.723
460000095083499334,123.4684219,41.80614853,772,2018-10-03 17:33:05.420
460000095083499334,123.4685211,41.82378006,792,2018-10-03 17:43:52.776
460000095083499334,123.3872604,41.68149948,775,2018-10-03 18:19:38.172
460000095083499334,123.4054337,41.73435974,178,2018-10-03 18:33:50.703
460000095083499334,123.4367371,41.78224945,793,2018-10-03 18:57:18.457
460000095083499334,123.4489136,41.80635071,819,2018-10-03 19:06:41.061
460000095083499334,123.45327759999998,41.81713104,777,2018-10-03 19:11:09.646
460000095083499334,123.3968506,41.8096199,802,2018-10-03 19:29:57.295
460000095083499334,123.3436508,41.82538986,803,2018-10-03 19:34:09.414
460000095083499334,123.3436508,41.82538986,803,2018-10-03 19:34:14.243
460000095083499334,123.3436508,41.82538986,804,2018-10-03 19:34:48.493
460000095083499334,123.3321991,41.81190109,840,2018-10-03 19:38:02.325
460000095083499334,123.3764114,41.79084015,811,2018-10-03 19:58:24.449
460000095083499334,123.3942108,41.77685928,779,2018-10-03 20:05:19.653
460000095083499334,123.3942108,41.77685928,779,2018-10-03 20:05:56.021
460000095083499334,123.39539340000002,41.74097061,822,2018-10-03 20:11:47.940
460000095083499334,123.4054337,41.73435974,191,2018-10-03 20:13:49.564
460000095083499334,123.4089737,41.76647949,823,2018-10-03 20:35:31.861
460000095083499334,123.4115295,41.76802826,815,2018-10-03 20:37:10.473
460000095083499334,123.4288864,41.77196121,781,2018-10-03 20:42:21.463
460000095083499334,123.4357605,41.77159119,814,2018-10-03 20:43:10.190
460000095083499334,123.4472733,41.78739929,845,2018-10-03 20:51:23.809
460000095083499334,123.45690159999998,41.82500839,829,2018-10-03 21:02:17.560
460000095083499334,123.4546127,41.83404922,805,2018-10-03 21:08:35.747
460000095083499334,123.417511,41.82001114,782,2018-10-03 21:21:24.578
460000095083499334,123.4208603,41.81906128,483,2018-10-03 21:27:01.446
460000095083499334,123.4106903,41.80588913,194,2018-10-03 21:33:43.796
460000095083499334,123.3991394,41.82085037,816,2018-10-03 21:39:14.296
460000095083499334,123.4431534,41.81735992,831,2018-10-03 22:36:06.525
460000095083499334,123.4402771,41.7974205,832,2018-10-03 22:40:59.657
460000095083499334,123.4393463,41.81206894,837,2018-10-03 22:49:49.395
460000095083499334,123.4437332,41.81024933,810,2018-10-03 22:51:33.693
460000095083499334,123.4704819,41.80458832,788,2018-10-03 22:55:12.282
460000095083818745,123.3956909,41.79013824,2439,2018-10-03 05:32:54.574
460000095083818745,123.3956909,41.79013824,2434,2018-10-03 06:17:50.570
460000095083818745,123.3956909,41.79013824,2446,2018-10-03 06:41:48.810
460000095083818745,123.3956909,41.79013824,2434,2018-10-03 06:49:40.572
460000095083818745,123.3956909,41.79013824,1829,2018-10-03 09:16:53.140
460000095083818745,123.3726807,41.79486084,2445,2018-10-03 12:57:44.092
460000095083818745,123.3726807,41.79486084,2445,2018-10-03 13:20:01.150
460000095083818745,123.3956909,41.79013824,1829,2018-10-03 14:56:54.725
460000095083818745,123.3956909,41.79013824,2439,2018-10-03 18:08:50.547
460000095083818745,123.3956909,41.79013824,2439,2018-10-03 18:57:58.263
460000095083818745,123.3956909,41.79013824,2446,2018-10-03 19:14:34.573
460000095083818745,123.4128571,41.80469894,235,2018-10-03 22:36:15.453
460000095083818745,123.4128571,41.80469894,235,2018-10-03 22:51:16.106
460000095083818745,123.4128571,41.80469894,235,2018-10-03 23:25:19.518
460000095083818745,123.4128571,41.80469894,235,2018-10-03 23:25:53.790
460000095083818745,123.4128571,41.80469894,235,2018-10-03 23:29:38.540
460000095083818745,123.40036770000002,41.79272079,2447,2018-10-03 23:52:36.228
460000095084416880,123.4028625,41.77616882,915,2018-10-03 01:46:23.530
460000095084416880,123.4003906,41.7820015,290,2018-10-03 01:53:43.505
460000095084416880,123.3593903,41.80435944,918,2018-10-03 02:06:37.021
460000095084416880,123.4025497,41.80027008,894,2018-10-03 02:25:08.193
460000095084416880,123.3960419,41.80461121,903,2018-10-03 02:28:29.170
460000095084416880,123.4413986,41.79521179,912,2018-10-03 03:11:36.337
460000095084416880,123.4062119,41.79008865,266,2018-10-03 03:19:20.549
460000095084416880,123.396553,41.74718094,861,2018-10-03 03:44:47.724
460000095084416880,123.3639603,41.66891861,885,2018-10-03 05:10:21.626
460000095084416880,123.3758926,41.67221069,895,2018-10-03 05:13:28.227
460000095084416880,123.37603,41.67359161,860,2018-10-03 05:15:03.577
460000095084416880,123.3636703,41.67567825,892,2018-10-03 05:24:02.349
460000095084416880,123.3238373,41.65752029,901,2018-10-03 05:38:58.670
460000095084416880,123.3321228,41.65560913,896,2018-10-03 05:49:25.065
460000095084416880,123.2977524,41.66146088,859,2018-10-03 15:45:25.225
460000095084416880,123.3238373,41.65752029,868,2018-10-03 15:59:52.859
460000095084416880,123.3639603,41.66891861,880,2018-10-03 16:09:43.163
460000095084416880,123.3872604,41.68149948,775,2018-10-03 16:13:59.509
460000095084416880,123.4540863,41.68320084,923,2018-10-03 16:21:20.518
460000095084416880,123.468399,41.70088959,924,2018-10-03 16:40:54.051
460000095084416880,123.4660721,41.70196915,850,2018-10-03 16:44:37.006
460000095084416880,123.4550171,41.72201157,863,2018-10-03 16:47:38.357
460000095084416880,123.4584198,41.7183609,851,2018-10-03 16:49:01.835
460000095084416880,123.44512179999998,41.74671936,852,2018-10-03 16:57:59.434
460000095084416880,123.44512179999998,41.74671936,852,2018-10-03 16:57:59.463
460000095084416880,123.4679565,41.7714119,877,2018-10-03 17:37:04.722
460000095084416880,123.4683838,41.77368164,893,2018-10-03 17:38:11.032
460000095084416880,123.449028,41.79338074,865,2018-10-03 17:49:53.229
460000095084416880,123.449028,41.79338074,865,2018-10-03 17:50:09.850
460000095084416880,123.43785859999998,41.80459976,887,2018-10-03 17:59:53.143
460000095084416880,123.44522859999998,41.80406189,873,2018-10-03 18:02:40.354
460000095084416880,123.5081863,41.83082962,926,2018-10-03 18:41:33.387
460000095084416880,123.4769897,41.81869888,928,2018-10-03 19:12:47.054
460000095084416880,123.454422,41.80472183,867,2018-10-03 19:23:15.063
460000095084416880,123.4479599,41.79677963,905,2018-10-03 19:29:04.353
460000095084416880,123.4268494,41.78609085,897,2018-10-03 19:35:28.917
460000095084416880,123.4270782,41.78303909,453,2018-10-03 19:35:57.273
460000095084416880,123.4270782,41.78303909,910,2018-10-03 19:36:42.325
460000095084416880,123.40036770000002,41.79272079,906,2018-10-03 19:43:15.664
460000095084416880,123.3785324,41.80574036,919,2018-10-03 19:58:50.881
460000095084416880,123.3895187,41.82957077,927,2018-10-03 20:05:28.604
460000095084416880,123.4069672,41.80120087,908,2018-10-03 20:26:54.577
460000095084416880,123.4135971,41.82078171,110,2018-10-03 20:33:14.035
460000095084416880,123.4228363,41.81243134,911,2018-10-03 20:46:03.703
460000095084416880,123.4568787,41.81090164,907,2018-10-03 20:50:43.824
460000095084416880,123.44522859999998,41.80406189,873,2018-10-03 20:59:47.286
460000095084416880,123.4723587,41.80609894,929,2018-10-03 21:05:35.469
460000095084416880,123.4422989,41.75917816,930,2018-10-03 22:25:34.501
460000095084416880,123.4604797,41.74869919,876,2018-10-03 22:27:21.338
460000095084416880,123.4684906,41.74798965,898,2018-10-03 22:30:28.817
460000095084416880,123.4649506,41.75138092,916,2018-10-03 22:31:30.363
460000095084416880,123.4679565,41.7714119,877,2018-10-03 22:36:47.436
460000095084416880,123.429451,41.83892059,913,2018-10-03 23:00:09.832
460000095084416880,123.3981323,41.84843826,931,2018-10-03 23:06:25.736
460000095084416880,123.3951721,41.8614006,878,2018-10-03 23:12:31.898
460000095084416880,123.4065933,41.85773087,881,2018-10-03 23:19:57.706
460000095084416880,123.4115906,41.8572197,856,2018-10-03 23:21:33.087
460000095084416880,123.4176178,41.85372162,889,2018-10-03 23:22:56.319
460000095084416880,123.43235020000002,41.79656982,917,2018-10-03 23:39:20.053
460000095084416880,123.4353027,41.78435135,879,2018-10-03 23:41:24.454
460000095084416880,123.442688,41.77848816,872,2018-10-03 23:44:13.458
460000095084416880,123.4475479,41.7773819,858,2018-10-03 23:45:40.391
460000095084416880,123.45854950000002,41.78227997,932,2018-10-03 23:50:28.637
460000095084420542,123.3974915,41.82318878,1719,2018-10-03 00:20:47.146
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 03:36:25.040
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 03:56:10.759
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 04:05:44.990
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 04:44:53.835
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 05:10:19.835
460000095084420542,123.4045105,41.82040024,1714,2018-10-03 05:43:47.636
460000095084420542,123.4041595,41.81858826,1713,2018-10-03 06:03:29.346
460000095084420542,123.4041595,41.81858826,1713,2018-10-03 06:13:16.830
460000095084420542,123.4041595,41.81858826,1713,2018-10-03 07:13:03.588
460000095084420542,123.4041595,41.81858826,1713,2018-10-03 08:00:47.502
460000095084420542,123.3974915,41.82318878,1719,2018-10-03 08:53:28.416
460000095084420542,123.3974915,41.82318878,1719,2018-10-03 08:58:51.913
460000095084420542,123.4094467,41.81962967,785,2018-10-03 09:14:20.191
460000095084420542,123.3780212,41.8158493,1715,2018-10-03 21:15:38.978
460000095084420542,123.4119873,41.8078804,230,2018-10-03 21:44:10.494
460000095084420542,123.4087296,41.80886078,64,2018-10-03 21:45:20.715
460000095084420542,123.4087296,41.80886078,64,2018-10-03 22:24:10.902
460000095084437788,123.40979,41.80258942,526,2018-10-03 05:17:34.440
460000095084437788,123.40979,41.80258942,526,2018-10-03 05:59:02.759
460000095084437788,123.40979,41.80258942,526,2018-10-03 07:39:16.815
460000095084437788,123.40979,41.80258942,526,2018-10-03 11:49:20.812
460000095084437788,123.40979,41.80258942,526,2018-10-03 12:02:45.510
460000095084486097,123.4109268,41.82249069,103,2018-10-03 07:36:33.915
460000095084486097,123.4364624,41.79341888,108,2018-10-03 11:15:32.307
460000095084486097,123.4314499,41.79272842,132,2018-10-03 11:22:54.809
460000095084486097,123.4135971,41.82078171,141,2018-10-03 17:35:39.240
460000095084486097,123.4131699,41.81354904,117,2018-10-03 17:39:44.840
460000095084486097,123.4133682,41.81906128,120,2018-10-03 22:07:59.413
460000095084486097,123.4109268,41.82249069,103,2018-10-03 22:19:39.545
460000095084492531,123.36833190000002,41.80548096,933,2018-10-03 03:41:17.255
460000095084492531,123.36833190000002,41.80548096,933,2018-10-03 11:55:43.406
460000095084492531,123.36985020000002,41.80355072,947,2018-10-03 14:58:04.405
460000095084492531,123.3481064,41.80242157,941,2018-10-03 15:11:51.114
460000095084492531,123.3315506,41.78979111,943,2018-10-03 15:23:21.366
460000095084492531,123.3326492,41.78289032,942,2018-10-03 15:33:00.516
460000095084492531,123.338501,41.78116989,934,2018-10-03 15:50:19.136
460000095084492531,123.3326492,41.78289032,942,2018-10-03 20:00:16.294
460000095084492531,123.386528,41.80400848,949,2018-10-03 20:24:22.577
460000095084492531,123.394043,41.79904938,939,2018-10-03 20:26:41.393
460000095084492531,123.40065,41.79916,749,2018-10-03 20:27:54.595
460000095084492531,123.41438290000002,41.81169891,98,2018-10-03 20:29:21.814
460000095084492531,123.41438290000002,41.81169891,98,2018-10-03 20:29:24.827
460000095084492531,123.36833190000002,41.80548096,933,2018-10-03 23:06:29.608
460000095084494779,123.39292140000002,41.85562134,1707,2018-10-03 14:53:19.644
460000095084494779,123.3788223,41.85937119,1085,2018-10-03 14:59:33.967
460000095084494779,123.35144040000002,41.83649826,1712,2018-10-03 15:13:02.622
460000095084494779,123.3759003,41.82857132,1710,2018-10-03 15:33:10.614
460000095084494779,123.3805313,41.82492828,1702,2018-10-03 15:34:57.027
460000095084494779,123.3805313,41.82492828,1702,2018-10-03 15:35:00.605
460000095084494779,123.3991394,41.82085037,1700,2018-10-03 15:41:37.208
460000095084494779,123.4128571,41.80469894,16,2018-10-03 17:32:56.301
460000095084494779,123.4128571,41.80469894,756,2018-10-03 19:48:52.210
460000095084494779,123.4154205,41.80363083,1275,2018-10-03 19:51:04.147
460000095084494779,123.400322,41.82603073,1012,2018-10-03 21:09:16.155
460000095084494779,123.3915634,41.85456085,1708,2018-10-03 21:21:29.560
460000095084494779,123.3915863,41.85586929,1704,2018-10-03 21:47:45.911
460000095084995924,123.4685898,41.73131179999999,281,2018-10-03 00:22:43.761
460000095084995924,123.4340591,41.73952103,299,2018-10-03 00:31:59.489
460000095084995924,123.4014435,41.75672150000001,284,2018-10-03 00:37:02.290
460000095084995924,123.3988419,41.75511932,285,2018-10-03 00:37:46.138
460000095084995924,123.3831787,41.75664902,298,2018-10-03 00:40:20.134
460000095084995924,123.3565521,41.76601028,310,2018-10-03 00:41:23.374
460000095084995924,123.3549423,41.76934052,311,2018-10-03 00:42:09.866
460000095084995924,123.3389969,41.76615906,312,2018-10-03 00:43:39.134
460000095084995924,123.3388977,41.77386856,286,2018-10-03 00:56:23.844
460000095084995924,123.3468475,41.77386856,283,2018-10-03 06:12:16.246
460000095084995924,123.3388977,41.77386856,315,2018-10-03 20:58:40.273
460000095084995924,123.3377228,41.76914978,300,2018-10-03 21:00:11.783
460000095084995924,123.3456116,41.7684288,264,2018-10-03 21:04:47.395
460000095084995924,123.3783112,41.78226852,297,2018-10-03 21:20:36.730
460000095084995924,123.3783112,41.78226852,297,2018-10-03 21:21:17.705
460000095084995924,123.3834229,41.78184128,309,2018-10-03 21:23:36.036
460000095084995924,123.4094391,41.75185013,316,2018-10-03 21:48:36.992
460000095084995924,123.4130402,41.74742889,301,2018-10-03 21:52:23.321
460000095084995924,123.4003372,41.74890900000001,275,2018-10-03 22:15:49.461
460000095084995924,123.3988419,41.75511932,273,2018-10-03 22:19:23.958
460000095084995924,123.4041824,41.78815842,193,2018-10-03 22:57:06.931
460000095084995924,123.4003906,41.7820015,290,2018-10-03 22:57:55.956
460000095084995924,123.3912888,41.76742935,267,2018-10-03 23:01:42.686
460000095084995924,123.4054337,41.73435974,255,2018-10-03 23:06:53.268
460000095084995924,123.4054337,41.73435974,178,2018-10-03 23:07:33.408
460000095084995924,123.4086685,41.73022079,307,2018-10-03 23:08:54.011
460000095084995924,123.3966904,41.72800064,291,2018-10-03 23:12:50.295
460000095084995924,123.4003372,41.74890900000001,278,2018-10-03 23:22:09.769
460000095084995924,123.4256287,41.75188065,303,2018-10-03 23:26:42.524
460000095084995924,123.4266129,41.75957108,292,2018-10-03 23:28:00.320
460000095084995924,123.4266129,41.75957108,268,2018-10-03 23:30:24.419
460000095084995924,123.4166412,41.77536011,293,2018-10-03 23:35:30.150
460000095084995924,123.44393159999998,41.78248978,269,2018-10-03 23:55:47.106
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 00:17:55.012
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 00:35:31.659
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 00:35:59.845
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 01:10:24.460
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 01:30:08.312
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 02:48:14.508
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 03:07:59.607
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 03:56:45.811
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 04:26:08.410
460000095090129828,123.3495178,41.79727936,1222,2018-10-03 04:35:26.887
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 05:04:47.754
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 05:34:07.767
460000095090129828,123.34529109999998,41.7778511,1061,2018-10-03 10:05:45.585
460000095090129828,123.34529109999998,41.7778511,1061,2018-10-03 10:06:03.086
460000095090129828,123.3421478,41.77145004,1266,2018-10-03 10:06:40.034
460000095090129828,123.427948,41.75685883,1240,2018-10-03 10:27:37.816
460000095090129828,123.44512179999998,41.74671936,1247,2018-10-03 10:34:25.762
460000095090129828,123.4566269,41.74333954,1224,2018-10-03 10:35:49.564
460000095090129828,123.4404678,41.75371933,571,2018-10-03 11:25:46.972
460000095090129828,123.43202209999998,41.80392075,18,2018-10-03 11:35:15.798
460000095090129828,123.4301834,41.82373047,105,2018-10-03 11:44:44.209
460000095090129828,123.3942184,41.81533051,1237,2018-10-03 12:07:00.235
460000095090129828,123.3128815,41.84870911,1263,2018-10-03 12:21:53.049
460000095090129828,123.2966919,41.84577179,1256,2018-10-03 12:26:05.025
460000095090129828,123.27284240000002,41.80149841,1249,2018-10-03 12:29:54.716
460000095090129828,123.23989109999998,41.7985611,1238,2018-10-03 12:32:24.159
460000095090129828,123.2387695,41.79053116,1257,2018-10-03 12:32:24.171
460000095090129828,123.1767197,41.7659111,1250,2018-10-03 12:35:09.550
460000095090129828,123.075119,41.71997833,1245,2018-10-03 12:39:45.640
460000095090129828,123.0549316,41.70753098,1251,2018-10-03 12:41:48.355
460000095090129828,122.8493805,41.590271,1264,2018-10-03 12:51:35.440
460000095090129828,122.7583313,41.55583954,1239,2018-10-03 12:55:57.746
460000095090129828,122.5482101,41.48950958,1226,2018-10-03 13:05:09.388
460000095090129828,122.5482101,41.48950958,1226,2018-10-03 13:05:18.718
460000095090129828,122.37877659999998,41.41452026,1227,2018-10-03 13:13:25.809
460000095090129828,122.3518295,41.4070282,1261,2018-10-03 13:15:52.613
460000095090129828,123.1221008,42.17063904,1228,2018-10-03 16:13:34.641
460000095090129828,123.44812009999998,42.48986816,1258,2018-10-03 16:42:35.925
460000095090129828,123.5008469,42.49478912,1267,2018-10-03 17:37:12.261
460000095090129828,123.44812009999998,42.48986816,355,2018-10-03 17:44:15.640
460000095090129828,123.4470367,42.50167847,1241,2018-10-03 17:44:31.163
460000095090129828,123.436348,42.48641968,362,2018-10-03 17:45:36.978
460000095090129828,123.43546299999998,42.46495819,1229,2018-10-03 17:48:13.702
460000095090129828,123.4161987,42.43463898,1234,2018-10-03 17:49:06.142
460000095090129828,123.4183426,42.38050842,1243,2018-10-03 17:51:52.623
460000095090129828,123.40830990000002,42.2981987,1268,2018-10-03 18:00:18.015
460000095090129828,123.41539,42.22533035,1235,2018-10-03 18:03:45.646
460000095090129828,123.3695297,42.21958923,1262,2018-10-03 18:06:03.244
460000095090129828,123.4281998,42.18392944,1265,2018-10-03 18:06:16.682
460000095090129828,123.4281998,42.18392944,1265,2018-10-03 18:06:33.515
460000095090129828,123.5040512,42.11447906,1230,2018-10-03 18:12:05.994
460000095090129828,123.53890990000002,41.97134018,1236,2018-10-03 18:30:55.142
460000095090129828,123.4369736,41.81069946,1248,2018-10-03 18:56:18.749
460000095090129828,123.3968506,41.8096199,802,2018-10-03 19:28:28.744
460000095090129828,123.3980179,41.80838013,1252,2018-10-03 19:28:43.581
460000095090129828,123.4087296,41.80886078,100,2018-10-03 19:30:50.493
460000095090129828,123.4119873,41.8078804,230,2018-10-03 20:24:27.242
460000095090129828,123.4119873,41.8078804,89,2018-10-03 20:27:36.272
460000095090129828,123.3950882,41.80569077,1253,2018-10-03 22:39:02.441
460000095090129828,123.3935318,41.80329132,1254,2018-10-03 22:41:04.396
460000095090129828,123.3827209,41.7816391,1246,2018-10-03 22:47:01.786
460000095090129828,123.3812485,41.77801895,1232,2018-10-03 22:47:26.625
460000095090129828,123.3834229,41.78184128,1210,2018-10-03 22:47:53.206
460000095090129828,123.3599625,41.78884888,1260,2018-10-03 22:50:33.014
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 22:57:13.362
460000095090129828,123.3495178,41.79727936,1223,2018-10-03 22:57:23.432
460000095090191628,122.8239136,42.01221848,199,2018-10-03 01:54:07.828
460000095090191628,122.8239136,42.01221848,199,2018-10-03 01:57:48.305
460000095090191628,122.8239136,42.01221848,199,2018-10-03 06:21:58.611
460000095090191628,122.8239136,42.01221848,199,2018-10-03 07:33:15.081
460000095090191628,122.8239136,42.01221848,199,2018-10-03 08:17:17.601
460000095090191628,122.8239136,42.01221848,199,2018-10-03 08:44:48.211
460000095090191628,122.9420471,42.01485825,228,2018-10-03 10:19:02.330
460000095090191628,122.9983902,42.02111053,232,2018-10-03 10:21:06.818
460000095090191628,123.013298,41.95848083,221,2018-10-03 10:25:40.773
460000095090191628,123.2186127,41.87506866,213,2018-10-03 10:49:39.771
460000095090191628,123.24301909999998,41.85911942,217,2018-10-03 10:57:07.184
460000095090191628,123.2880707,41.84394073,223,2018-10-03 11:01:07.519
460000095090191628,123.3260727,41.78894043,214,2018-10-03 12:00:53.074
460000095090191628,123.3388977,41.77386856,218,2018-10-03 12:03:34.822
460000095090191628,123.3388977,41.77386856,219,2018-10-03 12:03:54.913
460000095090191628,123.3680801,41.7646904,229,2018-10-03 12:05:42.344
460000095090191628,123.385437,41.76366043,212,2018-10-03 12:07:18.251
460000095090191628,123.4369736,41.81069946,215,2018-10-03 12:29:42.044
460000095090191628,123.4572067,41.81924057,211,2018-10-03 20:42:08.763
460000095090191628,123.4262009,41.81328964,216,2018-10-03 20:47:33.528
460000095090191628,123.4119873,41.8078804,89,2018-10-03 21:58:23.026
460000095090758498,122.36437990000002,41.76124954,1830,2018-10-03 05:01:15.864
460000095090758498,122.36437990000002,41.76124954,1830,2018-10-03 05:01:16.054
460000095090758498,122.72104640000002,41.95203018,1848,2018-10-03 05:21:14.834
460000095090758498,122.8992233,42.02447891,1819,2018-10-03 05:41:41.723
460000095090758498,123.2430496,41.89614868,1842,2018-10-03 06:36:27.398
